Date,Open,High,Low,Close,Adj Close,Volume
2023-01-11,18.680000,19.430000,18.520000,19.410000,19.236660,151275000
2023-01-12,19.520000,19.920000,18.590000,19.709999,19.533981,280926300
2023-01-13,19.170000,20.170000,19.100000,20.100000,19.920500,159783000
2023-01-17,20.059999,20.510000,19.809999,20.209999,20.029514,139757900
2023-01-18,20.580000,20.910000,19.389999,19.459999,19.286213,186650100
2023-01-19,19.070000,19.309999,18.580000,18.850000,18.681662,166370700
2023-01-20,19.180000,20.450001,18.959999,20.389999,20.207909,161325200
2023-01-23,20.549999,22.000000,20.379999,21.730000,21.535942,194042100
2023-01-24,21.360001,21.870001,21.240000,21.600000,21.407104,145006500
2023-01-25,20.559999,21.590000,19.980000,21.440001,21.248533,218083600
2023-01-26,22.219999,22.719999,21.600000,22.680000,22.477457,203418900
2023-01-27,22.360001,23.820000,22.330000,23.330000,23.121653,188411100
2023-01-30,22.549999,22.900000,21.850000,21.930000,21.734156,173908000
2023-01-31,21.940001,22.920000,21.900000,22.910000,22.705404,158256900
2023-02-01,22.860001,24.950001,22.360001,24.389999,24.172188,271638800
2023-02-02,25.959999,27.450001,25.750000,26.910000,26.669682,267885100
2023-02-03,25.209999,27.139999,25.110001,25.520000,25.292097,267404200
2023-02-06,24.850000,25.450001,24.520000,24.870001,24.647902,161816200
2023-02-07,24.830000,26.690001,24.540001,26.410000,26.174149,259894600
2023-02-08,26.049999,26.299999,24.809999,24.990000,24.766829,181257200
2023-02-09,26.049999,26.090000,23.930000,24.320000,24.102814,197598400
2023-02-10,23.760000,24.260000,23.219999,23.820000,23.607277,183931700
2023-02-13,24.139999,25.100000,23.850000,24.950001,24.727186,139869900
2023-02-14,24.540001,25.740000,24.049999,25.490000,25.262363,255737200
2023-02-15,25.020000,26.100000,24.850000,26.059999,25.827272,137763700
2023-02-16,24.830000,25.870001,24.530001,24.570000,24.350578,194496500
2023-02-17,24.030001,24.230000,23.299999,24.040001,23.825314,194902400
2023-02-21,23.100000,23.450001,22.290001,22.350000,22.150406,150468800
2023-02-22,22.450001,22.850000,21.980000,22.370001,22.170227,167338700
2023-02-23,23.190001,23.230000,21.950001,22.930000,22.725225,179770000
2023-02-24,21.750000,22.030001,21.350000,21.770000,21.575586,172781800
2023-02-27,22.480000,22.799999,22.100000,22.240000,22.041388,138754400
2023-02-28,22.080000,22.719999,22.000000,22.129999,21.932367,127315800
2023-03-01,22.059999,22.209999,21.370001,21.590000,21.397192,154386900
2023-03-02,21.010000,22.299999,20.950001,22.110001,21.912550,157937300
2023-03-03,22.500000,23.530001,22.379999,23.459999,23.250492,151676600
2023-03-06,23.760000,24.480000,23.500000,23.559999,23.349600,151849900
2023-03-07,23.559999,23.780001,22.520000,22.680000,22.477457,176331500
2023-03-08,22.750000,23.139999,22.330000,22.990000,22.784689,145492800
2023-03-09,23.110001,23.709999,21.590000,21.780001,21.585497,196833700
2023-03-10,21.820000,22.160000,20.620001,20.879999,20.693533,314857600
2023-03-13,20.469999,22.150000,20.129999,21.330000,21.139515,329540700
2023-03-14,22.120001,22.910000,21.920000,22.780001,22.576567,217162900
2023-03-15,22.170000,23.219999,21.830000,23.110001,22.903620,274559400
2023-03-16,22.879999,25.030001,22.719999,24.940001,24.717278,228357100
2023-03-17,24.930000,25.510000,24.100000,24.570000,24.350578,201770300
2023-03-20,24.430000,24.920000,23.889999,24.830000,24.608259,164178000
2023-03-21,25.309999,26.000000,24.930000,25.879999,25.648880,135145100
2023-03-22,25.709999,26.959999,24.650000,24.680000,24.602192,237918100
2023-03-23,25.600000,26.610001,24.879999,25.559999,25.479416,196497200
2023-03-24,25.440001,25.840000,24.840000,25.820000,25.738596,169415100
2023-03-27,25.990000,26.260000,25.059999,25.290001,25.210268,136795600
2023-03-28,25.139999,25.139999,24.290001,24.870001,24.791592,118020700
2023-03-29,25.760000,26.370001,25.570000,26.230000,26.147303,119365300
2023-03-30,26.820000,27.090000,26.490000,26.940001,26.855066,130150000
2023-03-31,27.000000,28.320000,26.910000,28.260000,28.170904,127022100
2023-04-03,27.680000,28.120001,27.330000,28.059999,27.971535,125116300
2023-04-04,28.160000,28.430000,27.420000,27.780001,27.692417,116090400
2023-04-05,27.469999,27.520000,26.410000,26.889999,26.805223,129137000
2023-04-06,26.459999,27.559999,26.110001,27.430000,27.343521,120960300
2023-04-10,26.639999,27.379999,26.170000,27.370001,27.283710,118528800
2023-04-11,27.360001,27.370001,26.700001,26.840000,26.755381,104260800
2023-04-12,27.340000,27.490000,26.000000,26.129999,26.047619,174019300
2023-04-13,26.530001,27.740000,26.490000,27.629999,27.542889,123761500
2023-04-14,27.209999,27.930000,26.700001,27.469999,27.383394,142666100
2023-04-17,27.350000,27.620001,26.809999,27.500000,27.413300,114308900
2023-04-18,28.070000,28.180000,27.200001,27.520000,27.433237,106414900
2023-04-19,26.870001,27.740000,26.840000,27.459999,27.373425,95925300
2023-04-20,26.670000,27.580000,26.469999,26.820000,26.735443,136847600
2023-04-21,26.700001,27.090000,26.250000,26.870001,26.785288,114444000
2023-04-24,26.809999,27.170000,26.139999,26.709999,26.625790,107645400
2023-04-25,26.280001,26.450001,25.170000,25.200001,25.120552,138288000
2023-04-26,26.020000,26.389999,25.510000,25.620001,25.539228,124862300
2023-04-27,26.559999,27.830000,26.389999,27.690001,27.602701,127815600
2023-04-28,27.639999,28.280001,27.330000,28.250000,28.160936,130536100
2023-05-01,28.139999,28.530001,27.870001,28.170000,28.081188,89001300
2023-05-02,28.139999,28.219999,26.959999,27.420000,27.333551,124656000
2023-05-03,27.500000,28.200001,26.830000,26.879999,26.795254,170133800
2023-05-04,26.780001,27.080000,26.280001,26.580000,26.496201,121310800
2023-05-05,27.120001,28.459999,27.030001,28.209999,28.121061,97627100
2023-05-08,28.100000,28.540001,27.820000,28.440001,28.350336,75738500
2023-05-09,27.990000,28.219999,27.809999,27.889999,27.802071,64840700
2023-05-10,28.520000,29.020000,27.870001,28.790001,28.699234,151551000
2023-05-11,28.910000,29.190001,28.490000,29.030001,28.938477,97341500
2023-05-12,29.180000,29.299999,28.170000,28.730000,28.639421,105114100
2023-05-15,28.850000,29.250000,28.430000,29.170000,29.078035,86467600
2023-05-16,28.980000,29.740000,28.959999,29.280001,29.187689,79663500
2023-05-17,29.549999,30.480000,29.230000,30.330000,30.234377,101104600
2023-05-18,30.400000,32.040001,30.400000,31.959999,31.859238,135933800
2023-05-19,32.029999,32.240002,31.450001,31.740000,31.639933,98804300
2023-05-22,31.680000,32.360001,31.670000,32.070000,31.968891,83312400
2023-05-23,31.559999,31.900000,30.730000,30.830000,30.732801,106315000
2023-05-24,30.270000,30.700001,29.770000,30.330000,30.234377,117972500
2023-05-25,32.360001,32.869999,31.680000,32.520000,32.417473,130873500
2023-05-26,32.810001,35.250000,32.790001,34.980000,34.869717,126392200
2023-05-30,36.310001,36.669998,35.040001,35.470001,35.358173,135306400
2023-05-31,34.970001,35.590000,34.400002,34.750000,34.640442,105144500
2023-06-01,34.740002,36.430000,34.410000,36.009998,35.896469,108379600
2023-06-02,36.560001,37.189999,36.009998,36.820000,36.703915,108007500
2023-06-05,36.759998,37.700001,36.560001,36.900002,36.783665,103130900
2023-06-06,36.689999,37.160000,36.259998,36.860001,36.743790,79754500
2023-06-07,36.939999,37.560001,34.770000,34.980000,34.869717,114242700
2023-06-08,35.020000,36.380001,34.950001,36.180000,36.065933,94076900
2023-06-09,36.680000,37.619999,36.200001,36.619999,36.504547,103851700
2023-06-12,37.150002,38.509998,36.840000,38.490002,38.368652,77428700
2023-06-13,39.369999,39.630001,38.320000,39.349998,39.225937,133267100
2023-06-14,39.349998,40.299999,38.419998,40.189999,40.063290,152656500
2023-06-15,39.740002,42.090000,39.509998,41.599998,41.468845,127937000
2023-06-16,42.410000,42.439999,40.650002,40.799999,40.671368,112156600
2023-06-20,40.290001,41.080002,39.599998,40.599998,40.471996,84124900
2023-06-21,40.080002,40.220001,38.500000,38.849998,38.849998,99633300
2023-06-22,38.369999,40.189999,38.240002,40.139999,40.139999,105099600
2023-06-23,38.830002,39.709999,38.380001,38.950001,38.950001,112379100
2023-06-26,38.759998,39.669998,37.340000,37.410000,37.410000,108450000
2023-06-27,37.849998,39.500000,37.599998,39.259998,39.259998,97677000
2023-06-28,38.669998,40.139999,38.630001,39.500000,39.500000,108676300
2023-06-29,39.360001,39.560001,38.669998,39.230000,39.230000,99133200
2023-06-30,40.400002,41.349998,40.290001,41.000000,41.000000,91993400
2023-07-03,41.200001,41.490002,40.840000,41.279999,41.279999,39934000
2023-07-05,40.720001,41.840000,40.709999,41.250000,41.250000,69503700
2023-07-06,39.970001,40.419998,39.290001,40.279999,40.279999,85236700
2023-07-07,40.189999,41.259998,39.779999,39.869999,39.869999,84068400
2023-07-10,39.759998,40.110001,38.930000,39.900002,39.900002,86006800
2023-07-11,40.020000,40.619999,39.299999,40.470001,40.470001,81239300
2023-07-12,41.830002,42.439999,41.150002,41.970001,41.970001,115167700
2023-07-13,43.020000,44.360001,42.830002,44.060001,44.060001,82386600
2023-07-14,44.220001,45.360001,43.720001,44.020000,44.020000,92836500
2023-07-17,44.279999,45.570000,44.110001,45.240002,45.240002,72762600
2023-07-18,45.020000,46.840000,44.310001,46.320000,46.320000,98316800
2023-07-19,46.730000,47.139999,45.820000,46.320000,46.320000,100286900
2023-07-20,45.160000,45.700001,42.689999,43.070000,43.070000,116931400
2023-07-21,43.880001,44.180000,42.509998,42.689999,42.689999,102377100
2023-07-24,42.980000,43.310001,42.200001,42.860001,42.860001,63214600
2023-07-25,43.080002,44.279999,43.080002,43.720001,43.720001,69099600
2023-07-26,43.320000,43.849998,42.439999,43.270000,43.270000,102882300
2023-07-27,45.110001,45.689999,42.450001,42.900002,42.900002,130551600
2023-07-28,44.299999,45.590000,44.130001,45.220001,45.220001,102243800
2023-07-31,45.330002,45.709999,44.820000,45.310001,45.310001,79504600
2023-08-01,44.790001,45.230000,44.209999,44.959999,44.959999,76528300
2023-08-02,43.689999,43.700001,41.529999,42.020000,42.020000,129022000
2023-08-03,41.110001,42.459999,41.049999,41.720001,41.720001,100670100
2023-08-04,42.389999,43.169998,40.970001,41.139999,41.139999,123503100
2023-08-07,41.730000,42.200001,40.939999,42.160000,42.160000,74896100
2023-08-08,41.290001,41.290001,40.000000,41.080002,41.080002,94390000
2023-08-09,41.160000,41.209999,39.450001,39.709999,39.709999,99715300
2023-08-10,40.660000,41.750000,39.369999,39.889999,39.889999,130277100
2023-08-11,39.029999,39.669998,38.599998,39.090000,39.090000,100580600
2023-08-14,38.830002,40.439999,38.599998,40.389999,40.389999,71276800
2023-08-15,40.070000,40.340000,38.880001,39.150002,39.150002,81276800
2023-08-16,38.919998,39.419998,37.820000,37.849998,37.849998,95111000
2023-08-17,38.250000,38.360001,36.430000,36.570000,36.570000,104409400
