,정당,시도명,시군구,이름,직업,나이,생일,교육,커리어,득표율
89,새누리당,경기도,수원시병,남경필,국회의원,47,19650120,"美 예일대학교 경영대학원 졸업(경영학 석사, 1994. 8.~1996. 5.)",(전) 한나라당 최고위원,50.34
90,민주통합당,경기도,수원시정,김진표,국회의원,64,19470504,미국 위스콘신대학원(매디슨캠퍼스) 공공정책학과 석사졸업(1986. 6 ~ 1988. 5),(전) 참여정부 경제·교육부총리,61.02
91,민주통합당,경기도,성남시수정구,김태년,정당인,47,19650320,경희대학교 행정대학원 졸업(행정학석사),(전)17대 국회의원,54.76
92,통합진보당,경기도,성남시중원구,김미희,정당인,46,19660118,서울대학교 약학대학 약학과 졸업,(전)이재명 성남시장 인수위원장,46.77
93,새누리당,경기도,성남시분당구갑,이종훈,대학교수(명지대 경영학과),51,19600701,美 코넬대대학원 경제학 박사(수학기간 4년),(전)KDI 연구위원,51.45
94,새누리당,경기도,성남시분당구을,전하진,기업인,53,19580902,연세대학교 경영대학원 졸업(석사),(전) (주)한글과컴퓨터 대표이사,52.59
95,민주통합당,경기도,의정부시갑,문희상,국회의원,67,19450303,서울대학교 법학과 졸업,(전)대통령비서실장,47.01
96,새누리당,경기도,의정부시을,홍문종,교육자,57,19550405,"하버드대학교 졸업(교육학 박사, 1989.9~1992.6)","(전)국회의원 (15, 16대)",49.07
97,민주통합당,경기도,안양시만안구,이종걸,변호사,54,19570522,서울대학교 법과대학 공법학과 졸업,(현)18대 국회의원,50.87
98,민주통합당,경기도,안양시동안구갑,이석현,국회의원,61,19510316,서울대학교 법대 졸업,(전)민주당 정치개혁특별위원회 위원장,54.85
99,새누리당,경기도,안양시동안구을,심재철,국회의원,54,19580118,서울대학교 사범대학 영어교육과 졸업,(전)서울대학교 총학생회장,51.68
100,민주통합당,경기도,부천시원미구갑,김경협,[사단법인]한국고용복지센터 상임이사,49,19621107,고려대학교 노동대학원(경제학석사) 졸업,(전)한국노총 부천지역지부 의장,49.36
101,민주통합당,경기도,부천시원미구을,설훈,정당인,58,19530423,고려대학교 문과대학 사학과 졸업,(전)15.16대 국회의원,56.01
102,민주통합당,경기도,부천시소사구,김상희,국회의원,57,19540518,이화여자대학교 약학대학 제약학과 졸업,(전)노무현 대통령 자문 지속가능발전위원회 위원장(장관급),51.62
103,민주통합당,경기도,부천시오정구,원혜영,정당인,60,19510927,서울대학교 사범대학 역사교육과 졸업,(전) ㈜ 풀무원식품 창업·경영,53.44
104,민주통합당,경기도,광명시갑,백재현,국회의원,60,19510704,경기대학교 무역학과 졸업,(현) 민주통합당 정책위수석부의장,51.04
105,민주통합당,경기도,광명시을,이언주,변호사,39,19721108,연세대 법무대학원 경제법무전공 석사,(현) 민주통합당정책위부의장,50.09
106,새누리당,경기도,평택시갑,원유철,국회의원,49,19620926,고려대학교 정치외교학과 졸업,"(현)국회 국방위원장(제15,16,18대 국회의원)",60.25
107,새누리당,경기도,평택시을,이재영,준종합건설(주) 회장,55,19560824,용인대학교 경영대학원 경영학과 재학,(전)한나라당 경기도의회의원,44.94
108,민주통합당,경기도,양주시동두천시,정성호,변호사,49,19620602,서울대학교 법과대학 사법학과 졸업,제17대 국회의원,53.74
109,민주통합당,경기도,안산시상록구갑,전해철,법무법인 해마루 대표변호사,49,19620518,고려대학교 법과대학 법학과 졸업,(전)노무현정부 청와대 민정수석,60.76
110,민주통합당,경기도,안산시상록구을,김영환,국회의원,56,19550527,연세대학교 경제대학원 공공발전전공 석사과정졸업(경제학석사),(전)과학기술부 장관,59.58
111,새누리당,경기도,안산시단원구갑,김명연,정당인,48,19640228,한양대학교 행정ㆍ자치대학원 지방자치학과 졸업(지방자치학석사),(전)안산시의원,43.37
112,민주통합당,경기도,안산시단원구을,부좌현,정당인,55,19560513,한양대학교 행정대학원 행정학과 졸업(행정학석사),(현)민주통합당 정책위원회 부의장,48.9
113,통합진보당,경기도,고양시덕양구갑,심상정,정당인,53,19590220,서울대학교 사회교육과 졸업,(전)국회의원,49.37
114,새누리당,경기도,고양시덕양구을,김태원,국회의원,61,19510319,연세대학교 행정대학원 행정학석사,(현)제18대 국회의원,48.38
115,민주통합당,경기도,고양시일산동구,유은혜,정당인,49,19621002,이화여자대학교 정책과학대학원 정책과학과 졸업,(전)민주당 수석부대변인,51.59
116,민주통합당,경기도,고양시일산서구,김현미,정당인,49,19621129,연세대학교 정치외교학과 졸업,(전) 노무현대통령비서실 국내언론비서관,50.64
117,민주통합당,경기도,의왕시과천시,송호창,변호사,45,19670214,인하대학교 경제학과 졸업,(전) 박원순 서울시장후보대변인,55.09
118,민주통합당,경기도,구리시,윤호중,정당인,49,19630327,서울대학교 철학과 졸업,(전) 제17대 국회의원,48.67
119,민주통합당,경기도,남양주시갑,최재성,국회의원,46,19650909,동국대학교 대학원 행정학과 박사과정 수료,(현)제18대 국회의원,53.27
120,민주통합당,경기도,남양주시을,박기춘,국회의원,55,19560501,경희대학교 대학원 행정학과 졸업(행정학 박사),(전) 민주당 경기도당위원장,56.68
121,민주통합당,경기도,오산시,안민석,국회의원,45,19660813,미국 북콜로라도주립대학교 교육학 박사(1990~1992),(현) 국회교육과학기술위원회 간사,57.36
122,새누리당,경기도,화성시갑,고희선,기업인,62,19490921,반월중학교졸업,(현)농우바이오 회장,41.77
123,민주통합당,경기도,화성시을,이원욱,정당인,49,19630320,고려대학교 법과대학 법학과 4년 졸업,(현)민주당 화성시(을)지역위원회 위원장,55.62
124,새누리당,경기도,시흥시갑,함진규,한국무역보험공사 등기이사,52,19590813,고려대학교 대학원 법학박사과정 수료,(전)한나라당 시흥시갑 당협위원장,47.83
125,민주통합당,경기도,시흥시을,조정식,국회의원,48,19631225,연세대학교 행정대학원 졸업,(현)18대 국회의원,59.61
126,민주통합당,경기도,군포시,이학영,정당인,59,19520416,전남대학교 일반대학원 박사과정 수료(NGO협동과정),(전) 한국 YMCA 연맹 사무총장,51.32
127,새누리당,경기도,하남시,이현재,정당인,62,19490425,건국대학교 대학원 경영학박사,(전)중소기업청장,52.8
128,민주통합당,경기도,파주시갑,윤후덕,정당인,55,19570109,연세대학교 경제대학원 졸업(경제학 석사),(전)노무현대통령 비서실 정무비서관,57.45
129,새누리당,경기도,파주시을,황진하,제18대 국회의원,65,19460825,경남대학교 대학원 박사과정수료(정치외교학),(전)17대 국회의원,53.78
130,새누리당,경기도,용인시갑,이우현,정당인,55,19570103,용인대학교 경영대학원 경영학과 졸업(경영학 석사),(전) 용인시 의회 의장,50.89
131,민주통합당,경기도,용인시을,김민기,정당인,45,19660428,고려대학교 농업경제학과 졸업,(전)민주당 경기도당 대변인,54.08
132,새누리당,경기도,용인시병,한선교,국회의원,52,19590623,성균관대학교 국가전략 대학원 졸업,(현) 18대 용인 수지 국회의원,52.07
133,새누리당,경기도,안성시,김학용,국회의원,50,19611210,중앙대학교 사회과학대학 경제학과 졸업,(전)경기도의회 부의장,55.36
134,새누리당,경기도,김포시,유정복,국회의원,54,19570616,연세대학교 대학원 정치학과 박사과정 수료,(전)농림수산식품부 장관,56.48
135,새누리당,경기도,광주시,노철래,국회의원,62,19500102,중앙대학교 법과대학 법학과 졸업,(현)제18대 국회의원,47.27
136,새누리당,경기도,포천시연천군,김영우,국회의원,45,19670120,성균관대학교 국정관리대학원 박사과정(수료),(현)제18대 국회의원,50.43
137,새누리당,경기도,이천시,유승우,강남대학교 석좌교수,63,19481125,고려대학교 문과대학 사학과 졸업,"(전)제1,2,3대 이천시장",42.43
138,새누리당,경기도,여주군양평군가평군,정병국,국회의원,54,19580210,성균관 대학교 대학원 졸업(정치학박사),(전)문화체육관광부 장관,67.46
139,새누리당,강원도,춘천시,김진태,변호사,47,19641013,서울대학교 법과대학 공법학과 졸업,전)춘천지방검찰청 원주지청장,49.3
140,새누리당,강원도,원주시갑,김기선,정당인,59,19521029,경희대학교 법과대학 행정학과 졸업,전)강원도 정무부지사,51.43
141,새누리당,강원도,원주시을,이강후,정당인,58,19530604,고려대학교 대학원(행정학 박사)졸업,전)지식경제부 우정사업정보센터 센터장,48.73
142,새누리당,강원도,강릉시,권성동,국회의원,51,19600429,중앙대학교 대학원 석사과정(사법전공) 수료,(전) 대통령실 민정수석실 법무비서관,60.78
143,새누리당,강원도,동해시삼척시,이이재,정당인,53,19590317,성균관대학교 사회복지대학원 사회복지학과 졸업(석사),전)한국광해관리공단이사장,44.83
144,새누리당,강원도,속초시고성군양양군,정문헌,정당인,45,19660504,고려대학교 대학원 정치외교학과 졸업,(전)제17대 국회의원,48.72
145,새누리당,강원도,홍천군횡성군,황영철,국회의원,46,19650713,서울대학교 정치학과 졸업,(전) 한나라당 대표 권한대행 비서실장,51.8
146,새누리당,대구광역시,달성군,이종진,정당인,61,19500505,대구농림고등학교((현) 대구자연과학고등학교) 졸업,(전) 민선4기 달성군수,55.63
147,새누리당,인천광역시,중구동구옹진군,박상은,국회의원,62,19490901,연세대학교 대학원 법학과 졸업(법학석사),(현)18대 국회의원,52.59
148,새누리당,인천광역시,남구갑,홍일표,국회의원,56,19560211,건국대학교 대학원 법학과 졸업(법학석사),(전)인천광역시 정무부시장,51.76
149,새누리당,인천광역시,남구을,윤상현,국회의원,49,19621201,美.조지워싱턴대학교 정치학 박사(1990.9.~1994.5.),(전)서울대학교 초빙교수,57.97
150,새누리당,인천광역시,연수구,황우여,국회의원,64,19470803,서울대학교 대학원 법학과 (박사과정)졸업,(현) 제18대 국회의원,53.08
151,민주통합당,인천광역시,남동구갑,박남춘,정당인,53,19580702,영국 웨일즈대학교 교통대학원 3학기 교통경제학 석사 졸업(1993년 9월~1995년 2월),(전) 노무현대통령 인사수석,46.97
152,민주통합당,인천광역시,남동구을,윤관석,정당인,51,19600817,한양대학교 신문학과 졸업,(전) 송영길 인천시장 초대 대변인,43.9
153,민주통합당,인천광역시,부평구갑,문병호,변호사,52,19591227,서울대학교 법과대학 법학과 졸업,(전)제17대 국회의원,50.52
154,민주통합당,인천광역시,부평구을,홍영표,국회의원,54,19570430,동국대학교 대학원 행정학과 박사과정 수료,(전)노무현정부 국무총리실 시민사회비서관,55.23
155,민주통합당,인천광역시,계양구갑,신학용,국회의원,60,19520121,서울대학교 정치학과 졸업,(현)18대 국회의원,61.5
156,민주통합당,인천광역시,계양구을,최원식,변호사,49,19630308,서울대학교 법과대학 졸업,(현)민주통합당 계양을지역위원장,56.26
157,새누리당,인천광역시,서구강화군갑,이학재,국회의원,47,19640819,중앙대학교 대학원 졸업(경제학 박사),(전)민선 3·4대 인천서구청장,52.65
158,새누리당,인천광역시,서구강화군을,안덕수,정당인,66,19460126,고려대학교 대학원 농업경제학과 졸업(경제학박사),(전)민선4기·5기 강화군수,51.49
159,무소속,광주광역시,동구,박주선,제18대 국회의원,62,19490723,서울대학교 법과대학 행정학과 졸업,(전)민주당 최고위원(2회),31.55
160,민주통합당,광주광역시,서구갑,박혜자,대학교수,55,19560523,서울시립대학교 대학원 도시행정학과 졸업(행정학박사),(전)호남대학교 학장,42.11
161,통합진보당,광주광역시,서구을,오병윤,정당인,54,19570626,전남대학교 사범대학 국어교육과 3년 제적,(전)민주노동당 사무총장,52.36
162,민주통합당,광주광역시,남구,장병완,제18대 국회의원,59,19520505,서울대학교 무역학과 졸업,(전) 노무현정부 기획예산처 장관,67.81
163,민주통합당,광주광역시,북구갑,강기정,국회의원,47,19641203,전남대학교 행정대학원 졸업,(현)국회예결산특별위원회 간사,57.71
164,민주통합당,광주광역시,북구을,임내현,변호사,59,19521221,서울대학교 법과대학 졸업,(전)광주고검장,61.02
165,민주통합당,광주광역시,광산구갑,김동철,국회의원,56,19550630,서울대학교 법학과 졸업,(전) 김대중대통령 정무기획비서관,68.38
166,민주통합당,광주광역시,광산구을,이용섭,제 18대 국회의원,60,19510811,성균관대학교 대학원 경제학과 졸업(경제학 박사),(전) 건설교통부장관,74.67
167,새누리당,대전광역시,동구,이장우,대전대학교 행정학과 대우조교수,47,19650210,대전대학교 대학원 졸업(행정학박사),前) 대전광역시 동구청장,34.97
168,새누리당,대전광역시,중구,강창희,정당인,65,19460803,육군사관학교 졸업,"(전)제11,12,14,15,16대 국회의원",42.73
169,민주통합당,서울특별시,종로구,정세균,국회의원,61,19500926,경희대학교 대학원 경영학 박사,(전)민주당 대표,52.26
170,민주통합당,서울특별시,중구,정호준,정당인(서울중구 지역위원장),41,19710219,뉴욕대학교(NYU) 그래픽커뮤니케이션 매니지먼트&테크놀러지 석사('97.9.~'99.5.),(전)노무현대통령 청와대비서실 정무행정관,50.27
171,새누리당,서울특별시,용산구,진영,국회의원,61,19501023,서울대학교 법과대학 법학과 졸업,(전) 서울지방법원 남부지원 판사,52.43
172,민주통합당,서울특별시,성동구갑,최재천,변호사,48,19631119,전남대학교 일반대학원 법학과 법학박사 졸업,(전) 제17대 국회의원,52.08
173,민주통합당,서울특별시,성동구을,홍익표,북한대학원대학교 겸임교수,44,19671120,한양대학교 정치외교학과 대학원 졸업 (정치학 박사),(현) 북한대학원대학교 겸임교수,49.66
174,민주통합당,서울특별시,광진구갑,김한길,정당인,58,19530917,건국대학교 정치외교학과 졸업,(전)문화관광부 장관,52.11
175,민주통합당,서울특별시,광진구을,추미애,국회의원,53,19581023,한양대학교 법학과 졸업,(전)고등법원 판사,55.19
176,민주통합당,서울특별시,동대문구갑,안규백,정당인,50,19610429,성균관대학교 무역대학원 무역학과 수료(석사과정),(전)노무현 대통령 인수위원회 전문위원,48.4
177,민주통합당,서울특별시,동대문구을,민병두,정당인,53,19580610,성균관대학교 경상대학 무역학과 졸업,(전)제17대 국회의원,52.88
178,민주통합당,서울특별시,중랑구갑,서영교,동국대학교 겸임교수,47,19641111,이화여자대학교 대학원 동아시아학 박사과정 수료,(전) 노무현대통령 청와대 춘추관장 겸 보도지원비서관,40.91
179,민주통합당,서울특별시,중랑구을,박홍근,정당인,42,19691008,경희대학교 행정대학원 환경행정학과 석사과정 졸업,(전) 경희대학교 총학생회장,44.49
180,민주통합당,서울특별시,성북구갑,유승희,정당인,51,19600426,한양대학교 대학원 행정학과 졸업(행정학박사),(전)17대 국회의원,51.26
