,정당,시도명,시군구,이름,직업,나이,생일,교육,커리어,득표율
49,민주당,전라북도,전주시자선거구,남관우,정당인,51,19581006,전북과학대학 디지털영상전공 졸업,전주시의회의원,36.92
50,민주당,전라북도,전주시자선거구,최찬욱,정당인,59,19500701,전주농림고등학교 졸업,(전)새마을운동 전주시지회장,37.77
51,민주당,전라북도,전주시차선거구,이명연,전주시의원,44,19650813,전북대학교 행정대학원 지방자치학과 3년 재학중,(현)전주시의회 행정위원장,46.94
52,무소속,전라북도,전주시차선거구,강동화,자영업,48,19611203,우석대학교 태권도학과 졸업,인후2동 주민자치위원회위원장,28.01
53,민주당,전라북도,전주시카선거구,김명지,전주시의회의원,47,19630526,전북대학교 행정대학원 지방자치학과 졸업(정치학석사),(전)전주시의회 8대 전반기운영위원회 위원장,18.56
54,민주당,전라북도,전주시카선거구,이병도,정당인,44,19660325,전북대학교 공과대학 섬유공학과 졸업,(전)채수찬 국회의원 비서관,20.3
55,진보신당,전라북도,전주시카선거구,서윤근,전주시의원,39,19710405,우석대학교 국어국문학과 졸업,(전)진보신당전북도당대변인,23.66
56,민주당,전라북도,전주시타선거구,김남규,전주시의원,51,19581007,전북대학교 농과대학 축산학과 졸업,전주시의원,28.32
57,무소속,전라북도,전주시타선거구,박혜숙,정치인,47,19620805,전주기전대학 케어복지과 졸업,(전)전주시의원,26.45
58,민주당,전라북도,전주시파선거구,황만길,정당인,67,19430211,전북대학교 법무대학원 졸업(법학석사)지방자치법전공,(전)5대 전주시의원,29.1
59,민주노동당,전라북도,전주시파선거구,오현숙,전주시의원,41,19690124,김제여자고등학교 졸업,제8대 전주시의원,22.77
60,민주당,전라북도,전주시하선거구,국주영은,전주시의원,44,19651111,전북대학교 교육대학원 철학교육과 졸업,전주시의원,30.15
61,민주당,전라북도,전주시하선거구,윤중조,대백 & N.T.회장,50,19591218,원광대학교 법과대학 법학과 졸업,국회 5급 비서관,21.77
62,민주당,전라북도,전주시하선거구,송상준,전주시의회의원,49,19610214,전북대학교 행정대학원 지방자치학 1년재학중,제8대 전주시의회의원,18.55
63,무소속,경상북도,문경시다선거구,고오환,문경시의원,68,19420110,문경종합고등학교 졸업,전) 문경시 체육회 사무국장,27.11
64,무소속,경상북도,문경시다선거구,김대순,농업,41,19680915,경북전문대학 전자계산학과 졸업,전) (사)한농연 문경시연합회 사업부회장,20.99
65,한나라당,경상북도,문경시라선거구,안광일,조선일보점촌지국장,49,19610429,경북대학교 행정학과 졸업,현) 문경시체육회부회장,34.65
66,무소속,경상북도,문경시라선거구,박성도,새재오미자 영농조합법인 대표,62,19470710,충북대학교 연초학과 졸업,전) 상주엽연초생산협동조합 전무이사,32.38
67,무소속,경상북도,예천군가선거구,이철우,예천군의회 의원,47,19620610,경운대학교 의료경영학부 경영학과 재학중,현)경북 양궁협회 회장,40.37
68,무소속,경상북도,예천군가선거구,장대복,숙박업,63,19461113,예천농업고등학교 2년 수료,현)제5대 예천군의원,32.87
69,한나라당,경상북도,예천군나선거구,김영규,정당인,54,19560320,경운대학교 경영학과 졸업,전)감천새마을금고이사장,31.98
70,무소속,경상북도,예천군나선거구,조경섭,농업,54,19560123,영주종합고등학교 중퇴(2년),전)제4대 예천군의회 의장,38.44
71,한나라당,경상북도,예천군다선거구,안희영,축산업,53,19570405,상주대학교 축산학과 졸업,전)풍양면 체육회 회장,40.97
72,한나라당,경상북도,예천군다선거구,정영광,예천군의원,57,19530227,상주대학교 축산학과 졸업,전)3.4대 예천군의회 의원,31.33
73,한나라당,경상북도,예천군라선거구,권영일,농업,60,19490730,동국대학교 도시공학과 졸업,전)12대 대통령 선거인,28.07
74,무소속,경상북도,예천군라선거구,이상훈,예천군의원,56,19540117,가톨릭 상지전문대학 전자과 졸업,현)예천아시아복지재단운영위원장,27.69
75,한나라당,경상북도,경산시가선거구,기숙란,경산시의회의원,59,19510118,효성여자대학교(대구카톨릭대학교) 이학부 가정학과 졸업,(현)경산시의회의원,28.99
76,진보신당,경상북도,경산시가선거구,엄정애,정당인,39,19710118,동아대학교 인문과학대학 고고미술사학과 졸업 ,경산시학교급식조례개정운동본부 집행위원장(현),23.81
77,한나라당,경상북도,경산시나선거구,최상길,정당인,67,19420822,(구)대구대학 경상학부 경제학과 2년 중퇴 (현 영남대학교),(전)경산농협장 4선,39.27
78,무소속,경상북도,경산시나선거구,박형근,사회봉사인,58,19520301,경북산업대학 토목공학과 졸업(현.경일대학교),"(전)경산시청 공무원직장협의회 초대,2대 회장",39.63
79,한나라당,경상북도,경산시다선거구,허개열,법무사,53,19570215,대구대학교 경상대학 무역학과 3학년 재학중,하양여자고등학교 운영위원장(현),34.82
80,무소속,경상북도,경산시다선거구,강수명,자영업,40,19690902,대구미래대학 경찰행정과(경찰법무전공) 졸업,(전)경산시의원,36.72
81,한나라당,경상북도,경산시라선거구,이천수,건축사,53,19560810,영남대학교 대학원 석사학위과정 건축공학과 건축계획학전공 공학석사 졸업,현)대구한의대학교 건축토목설계학부 건축과 객원교수,23.45
82,한나라당,경상북도,경산시라선거구,배한철,경산시의회의원,61,19490110,경동정보대학(현.경산1대학) 사회복지과 졸업,현)경산시의회 의장,18.59
83,무소속,경상북도,경산시라선거구,채종호,전기안전관리대행업,59,19510109,대구대학교 경상대학 무역학과 졸업,경산시의회 제4대의원(전),20.88
84,한나라당,경상북도,경산시마선거구,성기호,경산시의원,61,19480805,경북대학교 농업개발대학원 농업환경공학전공졸업(농학석사),경산시의회 의원(현),31.77
85,무소속,경상북도,경산시마선거구,김종근,무직,64,19451224,중앙대학교 행정학과 2학년 1학기 중퇴,(전)경산시청 농산과 근무,23.42
86,한나라당,경상북도,경산시바선거구,박두환,농업,67,19430219,대구공업고등학교 졸업,신라오능보존회 경산시 지부장(현),35.08
87,한나라당,경상북도,경산시바선거구,최덕수,농업,60,19500303,대구가톨릭대학교 대학원 박사과정 정책학과 정책학전공 3학기 재학중,경산시 총무국장(전),28.04
88,한나라당,경상북도,청도군가선거구,정상구,산동관 대표(자영업),58,19520105,서라벌대학 경찰복지행정학과 졸업,前 청도군 음식업지부 지부장,29.54
89,한나라당,경상북도,청도군가선거구,장용기,청도군의회 의원,55,19540906,경동정보대학 경영정보과 졸업(現경산1대학),現 대구지법 청도군 법원 조정위원,19.29
90,무소속,경상북도,청도군가선거구,이원우,세경제약 대표,46,19631130,경북산업대학(현 경일대학교)전기공학과졸업,전)청도중·고등학교 운영위원회 운영위원,18.66
91,한나라당,경상북도,청도군나선거구,박오현,중앙농약사 대표,55,19550405,대구농림고등학교(현 대구자연과학고등학교)졸업,(현)한나라당 이서면 운영위원,19.85
92,한나라당,경상북도,청도군나선거구,박만수,정치인,53,19570403,서라벌대학 경찰복지행정과 졸업,"제4,5대 청도군의회 의원(현 부의장)",20.53
93,무소속,경상북도,청도군나선거구,양정석,농업,50,19591214,진주산업대학교 산업대학원 산림자원학과(산림자원학전공)졸업(석사학위),대흥농산 전무역임(전),20.3
94,한나라당,경상북도,고령군가선거구,김재구,고령군의회 의원,60,19491220,고령농업고등학교 졸업(現 고령고등학교),(현)제5대 고령군의회 의원,17.21
95,민주당,경기도,여주군나선거구,박용일,여주군의회의원,58,19510606,여주농업고등학교졸업,前여주군새마을지회지회장,19.09
96,한나라당,경기도,이천시가선거구,김문자,이천시의회 의원,45,19640713,이천양정여자종합고등학교 졸업(현 이천양정여자고등학교),(현)이천양정여자고등학교 제33회 동창회 부회장,17.78
97,한나라당,경기도,이천시가선거구,임영길,행정사,52,19580205,두원공업전문대학 자동차과 졸업(현 두원공과대학),(전)이천시장 비서실장,12.61
98,민주당,경기도,이천시가선거구,성복용,이천시의회의원,52,19570723,한경대학교 원예학과 졸업,(현)백사초등학교 총동문회장,16.49
99,한나라당,경기도,이천시나선거구,김학원,자영업(빈폴이천점운영),46,19640412,이천고등학교 졸업,(전)이천청년회의소 회장,27.82
100,한나라당,경기도,이천시나선거구,이광희,도드람산종합상사 대표,48,19611208,청강문화산업대학 관광영어과 1학년 휴학,(현)이천시축구협회 부회장,21.55
101,한나라당,경기도,이천시다선거구,김인영,농업,52,19580310,이천농업고등학교(현 이천제일고등학교)졸업,(현)부발농협이사,21.08
102,한나라당,경기도,이천시다선거구,김용재,털보사료 대표,49,19610504,안양공업고등학교졸업,(현)장호원 새마을 협의회장,16.15
103,민주당,경기도,이천시다선거구,정종철,회사원(하이닉스반도체),45,19650525,여주대학 컴퓨터정보과 1학년 재학 중,(전)하이닉스반도체노동조합위원장,24.38
104,한나라당,경기도,용인시가선거구,고광업,정당인,57,19520710,경기대학교 행정대학원 석사 졸업,민족통일 경기도 협의회부회장(현),18.74
105,민주당,경기도,용인시가선거구,설봉환,자영업,58,19520317,용인송담대학 의료정보학부 실버케어학과 졸업,"(전)용인시 축구 연합 회장(제6대, 9대)",21.86
106,민주당,전라남도,화순군가선거구,이선,자영업,52,19571126,광주대학교 사회복지학부 1년 재학중(보건복지교육대학),제4대 화순군의회 운영위원장(전·후반기 4년),14.94
107,무소속,전라남도,화순군가선거구,최영호,자영업,50,19600321,전남대학교 행정대학원 졸업(행정학석사),제7대 전라남도의회의원,16.19
108,민주당,전라남도,화순군나선거구,박광재,화순군의회의원,47,19620801,전남과학대학 화훼원예과 졸업,전) 도암면 농협조합장,37.07
109,무소속,전라남도,화순군나선거구,문행주,축산업,45,19640729,전남대학교 인문과학대학 중어중문학과 졸업,민주평화통일자문회의 화순군협의회장,24.3
110,민주당,전라남도,화순군다선거구,조유송,화순군의회의원,54,19550627,광주농업고등학교 졸업,화순군의회의원(전반기 총무위원장),29.17
111,민주당,전라남도,화순군다선거구,오방록,군의원,51,19580706,조선대학교 경상대학 경영학과 졸업,제5대 화순군의회 산업·건설위원장(현),29.36
112,무소속,전라남도,화순군다선거구,정중구,화순군의회의원,50,19590729,이서 신농중학교 졸업(현 동면중학교),제 3대 화순군의회의원,20.85
113,민주당,전라남도,장흥군가선거구,박종화,정당인,71,19381102,미기재,전)제4대 장흥군의회 의원,18.03
114,민주당,전라남도,장흥군가선거구,이병량,장흥군 의회의원,63,19460825,광주상업고등학교 졸업 (현: 동성고등학교),(전)장평농협조합장8년,19.63
115,무소속,전라남도,장흥군가선거구,김화자,보험금융업,54,19560310,장흥여자고등학교 졸업,(전)제5대 장흥군의회 부의장,18.65
116,민주당,전라남도,장흥군나선거구,곽태수,대덕새마을금고 이사장,47,19621007,전남도립남도대학 원예산업과 졸업,현)장흥군 한우협회 감사,20.54
117,민주당,전라남도,장흥군나선거구,황월연,정치인,55,19541215,거광중학교 2학년 재학중,(현)제5대 장흥군의회의원,20.67
118,무소속,전라남도,장흥군나선거구,마재주,수산업,53,19570510,남도대학 해양식품산업과 졸업,전)장흥군수산업경영인 연합회장,13.89
119,민주당,전라남도,강진군가선거구,윤희숙,정당인,53,19570329,성화대학 사회복지학과 졸업,전) 대한적십자사 광주전남협의회장,19.29
120,민주당,전라남도,강진군가선거구,윤재공,농업,61,19480805,학력인정 목포제일정보고등학교 재학 (2년),전) 제4대 강진군의회의원,17.57
121,민주당,전라남도,강진군가선거구,윤기현,정당인,54,19560229,고구려대학 한약자원개발과 졸업,전)통합민주당 정동영 대통령후보 강진군 선거대책본부장,13.84
122,무소속,전라남도,강진군가선거구,김남수,군의원,62,19480412,"강진농업고등학교 졸업 (현, 전남생명과학고등학교)",전) 강진군의회 의장,18.29
123,민주당,전라남도,강진군나선거구,김은식,농업,51,19580816,"남도대학 원예산업과 졸업 (현, 전남도립대학)",전) 농업경영인강진군회장,18.38
124,민주당,전라남도,강진군나선거구,김상윤,농업,60,19500424,"강진농업고등학교 졸업 (현, 전남생명과학고등학교)",전) 군동면장,13.76
125,무소속,전라남도,강진군나선거구,정삼균,강진군의회의원,51,19590128,조선대학교 법과대학 법학과 졸업,전) 마량면 청년회장,15.28
126,민주당,전라남도,완도군가선거구,박삼재,(수산업)보라수산 대표,55,19540723,초당대학교 사회복지과 2년 재학중,현) 제5대 완도군의회 후반기 부의장,11.94
127,민주당,전라남도,완도군가선거구,박성규,전복양식업(수산업),47,19621215,성화대학 복지경영학과 1학년 재학,(전) (사)수산경영인 완도군연합회장,11.15
128,무소속,전라남도,완도군가선거구,최찬술,(자영업) 완도낚시수산 대표,56,19540203,여수수산고등전문학교 졸업(현 전남대학교 여수캠퍼스),전) 완도군 수협 지도상무,8.03
129,무소속,전라남도,완도군가선거구,김동삼,무직,58,19510903,완도수산고등학교 졸업,(전) 완도군청 총무과장,15.1
130,민주당,전라남도,완도군나선거구,김정술,정당인,59,19510417,조선대학교 부속고등학교 졸업,(전) 약산수협조합장,17.81
131,민주당,전라남도,완도군나선거구,신의준,완도군의회의원,46,19631226,경남대학교 수학과 졸업,현) 완도군의회의원,12.27
132,민주당,전라남도,완도군나선거구,조인호,전복 양식업,45,19640929,서강정보대학 건설토목학부 토목환경 졸업,전) 완도군금일읍 청년회장,11.83
133,한나라당,경상남도,남해군라선거구,이종표,정당인,64,19460320,창선고등학교 졸업,전) 공무원 35년,27.41
134,한나라당,경상남도,함양군가선거구,황태진,금강체육관관장,50,19600221,인천체육전문대학(무도과)졸업,(전)한나라당함양군사무국장,21.24
135,한나라당,경상남도,함양군가선거구,임재구,삼성종합OA시스템 상무이사,50,19600301,한국국제대학교 건강기능식품학과 졸업,(전)함양청년회의소회장,14.74
136,한나라당,경상남도,함양군가선거구,이창구,정치인(함양군의회 의원),57,19520613,진주교육대학교 졸업(2년과정),(전)제5대 경상남도의회의원,14.73
137,무소속,경상남도,함양군가선거구,박종근,마천석재 대표,59,19500903,거창대성고등학교 졸업,"(전)1,2대 함양군의회의원",14.08
138,한나라당,경상남도,함양군나선거구,서영재,(주)서영 대표,49,19610429,진주산업대학교 토목공학과 졸업,(전)수동면청년회회장,22.08
139,한나라당,경상남도,함양군나선거구,박성서,함양군의회의원,55,19540925,함양종합고등학교 졸업,(전)함양청년회의소 제20대 특우회장,20.44
140,한나라당,충청남도,천안시사선거구,안상국,천안시의회의원,51,19580928,단국대학교 정책경영대학원 행정학과 졸업,제5대 천안시의회 부의장,25.46
141,민주당,충청남도,천안시사선거구,장기수,천안시의회의원,41,19680718,단국대학교 경영학과 졸업,천안시의회의원,40.29
142,자유선진당,충청남도,천안시사선거구,주일원,정당인,41,19690228,천안외국어대학(현 백석문화대학) 환경관리과 졸업,자유선진당 천안을 당원협의회 청년위원장,13.37
143,민주당,충청남도,공주시가선거구,우영길,농업,61,19490430,반포초등학교 졸업,(전)공주시청23년근무,27.55
144,자유선진당,충청남도,공주시가선거구,윤홍중,자영업,53,19570513,학점인정등에 관한 법률의 규정에 의한 행정전문학사학위취득,(전)탄천면 농업경영인 초대회장,28.72
145,민주당,충청남도,공주시나선거구,김동일,정당인,37,19721001,충남대학교 사회대학행정학과 졸업,현)민주당 충남도당 교육복지위원장,16.33
146,자유선진당,충청남도,공주시나선거구,이창선,상업,50,19591101,성화대학 사회체육과 졸업,(전)제4대 공주시의회 의원,16.01
147,자유선진당,충청남도,공주시나선거구,박기영,자영업,52,19570607,공주대학교 경영행정대학원 졸업(행정학석사),(전)공주시상가번영회장,18.2
148,자유선진당,충청남도,공주시다선거구,한명덕,충남직물공업협동조합 이사장,57,19521023,유구초등학교 졸업,현)충남직물공업협동조합 이사장,24.04
149,자유선진당,충청남도,공주시다선거구,김응수,농업,56,19540315,대룡초등학교 졸업,전)4대 공주시의회 의원,21.43
150,한나라당,충청남도,공주시라선거구,박병수,제5대 공주시의원,59,19510215,공주영상대학 사회복지과 졸업,현)제5대 공주시의원,14.56
151,자유선진당,충청남도,공주시라선거구,고광철,공주시의회 의원,51,19580724,공주대학교 경영행정대학원 졸업(경영학 석사),현)공주시의회 부의장,20.85
152,민주당,강원도,정선군가선거구,김동식,제5대 정선군 군의원,49,19600720,서울산업대학교 졸업,(현)춘천지방법원 영월지원 민사조정위원,18.89
153,민주당,강원도,정선군가선거구,장덕수,자영업,42,19680224,세경대학 토목환경과 졸업,정선신협 홍보위원(현),16.53
154,민주당,전라북도,부안군가선거구,오세준,농업,62,19470904,부안농림고등학교졸업 <현 부안제일고등학교>,전) 부안 새마을 금고 이사장,18.6
155,민주당,전라북도,부안군가선거구,이영식,농업,61,19481011,숭문고등학교 2년 중퇴,(현) 부안군 농업인단체 연합회장,15.66
156,무소속,전라북도,부안군가선거구,김형대,서해대학 겸임교수,48,19611202,군산대학교 일반대학원 박사과정 재학중,현) 부안군씨름협회장,17.3
157,민주당,전라북도,부안군나선거구,홍춘기,부안군의회 의원,63,19470225,호원대학교 경영학부 4년 재학(야간부),현) 제5대 부안군의회 의원,47.29
158,민주당,전라북도,부안군나선거구,박천호,부안군의회의원,48,19620406,호원대학교 경영학부 4년 재학중,(현) 민주당 전북도당 상무위원,35.11
159,민주당,전라북도,부안군다선거구,오세웅,정치인,62,19480603,벽성대학 사회복지경영학과 졸업,(전) 부안군의회 전문위원,23.54
160,무소속,전라북도,부안군다선거구,하인호,군의원,61,19490303,미기재,전) 부안군 자율방범 연합대장,22.29
161,민주당,전라북도,부안군라선거구,장공현,군의원,63,19470517,전주신흥고등학교졸업,(전) 부안군의회부의장,24.58
162,무소속,전라북도,부안군라선거구,김병효,부안군의회 의원,52,19571024,한국방송통신대학교 농학과 졸업,현) 부안군 의회의원,17.57
163,민주당,전라남도,목포시가선거구,조성오,목포시의회의원,53,19561016,초당대학교 사회복지학과 3학년 재학중,(전)민주당목포지역위원회 조직국장,21.59
164,민주노동당,전라남도,목포시가선거구,여인두,시민운동가,40,19700318,목포대학교 사회과학대학 행정학과 졸업,(전)목포대학교 총학생회장(92년),19.73
165,민주당,전라남도,목포시나선거구,오승원,목포시의회의원,44,19651121,목포대학교 자연과학대학 물리학과 졸업,(현)지방의정 발전연구회 회장,21.86
166,민주노동당,전라남도,목포시나선거구,이구인,시민운동가,36,19740101,목포대학교 사회과학대학 지적학과 졸업,(현)희망누리 지역아동센터 운영위원장,26.1
167,민주당,전라남도,목포시다선거구,배종범,목포시의회의원,50,19591225,초당대학교 사회복지학과 졸업,(전)제8대목포시의회의원 부의장,41.48
168,무소속,전라남도,목포시다선거구,최일,건설업,51,19580709,초당대학교 사회복지학과 3년 재학중,(사)목포안실련 공동대표,29.41
169,민주당,전라남도,목포시라선거구,박정훈,목포시의회의원,51,19590209,대불대학교 사회복지학과 4년 재학중,(전)민주당목포지역위원회 사무국장,22.23
170,민주당,전라남도,목포시라선거구,김영수,정당인,55,19550310,초당대학교 사회복지학과 졸업,(현)목포상공회의소 상공위원,25.48
171,민주당,전라남도,목포시라선거구,정영수,자영업(산과바다횟집 대표),51,19580920,광주 동신고등학교 졸업,(전)전남지구JC 지구회장,22.44
172,민주당,전라남도,목포시마선거구,최홍림,등대공부방 대표,50,19590612,목포대학교 사회복지학과 사회복지학 대학원수료,(전)민주당 전남도당 여성봉사단장,17.82
173,민주당,전라남도,목포시마선거구,고경석,목포시의회의원,47,19621117,아주대학교 경영대학 경영학과 졸업,(전)민주당 목포지역위원회 사무국장,25.69
174,민주당,전라남도,목포시마선거구,강찬배,시민운동가,57,19521221,초당대학교 사회복지학과 3년 재학중,"(전)5,7대 목포시의회의원",17.98
175,민주당,전라남도,목포시바선거구,박창수,목포시의회의원,56,19531220,초당대학교 산업행정학과 졸업,"(전)국민건강보험공단 목포,영암,신안지사 근무",32.94
176,민주노동당,전라남도,목포시바선거구,허정민,목포시의회의원,43,19670209,목포대학교 인문과학대학 사학과 졸업,(현)8대 목포시의회의원,38.82
177,민주당,전라남도,목포시사선거구,노경윤,건축사,54,19551224,목포대학교 경영행정대학원 행정학과 졸업,(전)옥암동주민자치위원회위원장,34.02
178,민주당,전라남도,목포시사선거구,조요한,목포시의회의원,39,19700623,순천향대학교 전산학과 졸업,"(전)대한민국 국회(16,17대)근무",31.34
179,민주당,전라남도,목포시아선거구,성혜리,목포시의회의원,49,19601014,전북과학대학 사회복지과 졸업,(현)제8대 목포시의회의원,17.2
