,정당,시도명,시군구,이름,직업,나이,생일,교육,커리어,득표율
37,통합진보당,경상남도,창원시나선거구,강영희,정당인,44,19700503,영산대학교 법경대학 행정학과 졸업,(현) 통합창원시 제1대 창원시의회의원,14.56
38,새누리당,경상남도,창원시다선거구,이희철,창원시의회의원,36,19780219,창원대학교 행정대학원 국제협력학과 수료,(전) 한나라당 경남도당 선거관리위원회 부대변인,34.01
39,새정치민주연합,경상남도,창원시다선거구,공창섭,창원시의회의원,46,19680220,경희대학교 환경학과 졸업,(현) 창원시의회의원,30.75
40,새누리당,경상남도,창원시라선거구,이찬호,창원시의회의원,48,19651205,경남공업전문대학 졸업,(현)창원시의회의원,36.08
41,통합진보당,경상남도,창원시라선거구,정영주,창원시의회의원,54,19600103,조선대학교 사범대학 과학교육과 졸업,(현)창원시의회 경제복지위원장,31.26
42,새누리당,경상남도,창원시마선거구,강호상,자영업,55,19590425,창원전문대학 경영과 졸업,"(전)창원시 리,통장협의회회장",21.84
43,새정치민주연합,경상남도,창원시마선거구,김삼모,범죄예방신문 경남취재본부장,48,19650907,미기재,(전)새창원청년회의소 회장,22.64
44,무소속,경상남도,창원시마선거구,노창섭,창원시의원,46,19671125,창원대학교 노동대학원졸업(법학석사),(전)웅남중학교 운영위원장,14.71
45,새누리당,경상남도,창원시바선거구,강장순,정치인 (창원시의회의원),51,19620924,창원대학교 행정대학원 졸업 (행정학 석사),(전)창원세계사격선수권대회창원유치추진위원,34.38
46,통합진보당,경상남도,창원시바선거구,김석규,창원시의회의원,44,19700205,부산대학교 무역학과 졸업,(현) 창원시의회의원,29.07
47,무소속,전라북도,완주군다선거구,류영렬,정치인,63,19510330,전주대학교 법학과 졸업,(전)전라북도 부안군 부군수,16.04
48,새정치민주연합,전라북도,군산시가선거구,서동수,수산업,48,19660513,군산상업고등학교 졸업,(전) 한국수산업경영인 군산시연합회장,23.17
49,새정치민주연합,전라북도,군산시가선거구,고석원,자영업,49,19641108,군장대학교 건축환경과 졸업,(전) 건설폐기물 공제조합 전북지부장,17.97
50,무소속,전라북도,군산시가선거구,김경구,시의원,63,19510412,전북대학교 경영대학원 회계학과 졸업(경영학 석사),(현)호원대학교 경영학부 겸임교수,16.93
51,새정치민주연합,전라북도,군산시나선거구,신경용,군산시의회의원,67,19470605,호원대학교 관광경영학과 졸업,(전)군산시 투자유치사업단 팀장/부단장,32.92
52,무소속,전라북도,군산시나선거구,설경민,정치인,34,19790731,원광대학교 대학원 지방자치학 석사과정 3학기 제적,(전) 제6대 군산시의회 의원(예산결산 위원장),29.22
53,새정치민주연합,전라북도,군산시다선거구,김영일,군산시 의원,50,19630930,전주대학교 행정학과 졸업,(현)군산시 의회 운영위원장,31.91
54,새정치민주연합,전라북도,군산시다선거구,진희완,군산시의회 의원,49,19640804,군산대학교 대학원 경영학석사과정 수료,(전)군산대학교 제6대 총학생회장,20.77
55,무소속,전라북도,군산시다선거구,길영춘,농업,60,19530807,군산동고등학교 졸업,(전)민주당 군산지역위원회 대의원,22.36
56,새정치민주연합,전라북도,군산시라선거구,정길수,주식회사 서해주류 대표이사,62,19510907,미기재,(전)한국B.B.S전라북도연맹회장,28.32
57,새정치민주연합,전라북도,군산시라선거구,김성곤,군산시의회 의원,49,19650314,군산대학교 화학과 졸업,(전) 군산시의회 행정복지위원장,24.29
58,무소속,전라북도,군산시라선거구,조경수,(주) 투어&미디어 아카데미 이사,39,19740724,전주교육대학교 교육대학원 초등교육학과 수료(교육학석사 과정),(전)군산기계공업고등학교 근무(교육경력 9년),16.4
59,새정치민주연합,전라북도,군산시마선거구,박정희,군산시의회 의원,53,19600727,원광대학교 대학원 사회복지학과 박사과정 수료,(현)시의원,33.82
60,새정치민주연합,전라북도,군산시마선거구,배형원,대학강사(사회복지학),52,19610808,숭실대학교 대학원 사회사업학과 졸업(문학석사),(전) 제5대 군산시의원,40.95
61,새정치민주연합,전라북도,군산시바선거구,김종숙,군산시 의원,58,19560220,군산대학교 대학원 수료(행정학 석사과정),(전)민주당 군산시지역위원회 여성위원장,27.1
62,새정치민주연합,전라북도,군산시바선거구,나종성,자영업,53,19610304,군산대학교 체육학과 4년 휴학,(전) 5대 시의원,30.29
63,새정치민주연합,전라북도,군산시바선거구,유선우,군산시의회 의원,44,19690829,전북대학교 공업화학과 졸업,(현) 새정치민주연합  군산지역위원회 상무위원,27.25
64,새정치민주연합,전라북도,군산시사선거구,강성옥,정치인,44,19690721,군산대학교 대학원 수료(행정학 석사과정),(전)신흥초등학교 운영위원장,24.21
65,새정치민주연합,전라북도,군산시사선거구,한경봉,군산시의회 의원,44,19690913,군산대학교 대학원 졸업(법학석사),(전)군산청소년회의소회장,18.71
66,무소속,전라북도,군산시사선거구,이복,정치인,46,19670919,성균관대학교 정치외교학과 졸업,(전)군산시의회 의원,16.51
67,새정치민주연합,전라북도,군산시아선거구,김우민,군산시의원,46,19671109,전북대학교 행정학과 졸업,(현)군산시의원,40.64
68,무소속,전라북도,군산시아선거구,서동완,군산시의회 의원,44,19700321,호원대학교 건축학부 건축설계(건축CAD)과 졸업,(전) 한국지엠노동조합 군산지부 2대지부장,31.27
69,새정치민주연합,전라북도,익산시가선거구,최종오,익산시의회의원,57,19560919,전북대학교 경영대학원 회계학과 (경영학석사) 졸업,(현) 모현초등학교 운영위원회 위원장,23.25
70,새정치민주연합,전라북도,익산시가선거구,박철원,에스티오앤이 대표,42,19720503,원광보건전문대학(현. 원광보건대학교) 귀금속디자인과 졸업,(전) 민주당 익산갑 청년위원장,21.75
71,정의당,전라북도,익산시가선거구,김수연,사회활동가(시민사회단체 근무),36,19770609,인천대학교 법학과 졸업,(현) 강아지똥 작은도서관 운영위원장,14.87
72,새정치민주연합,전라북도,익산시나선거구,김충영,익산시의회의원,51,19630215,전북대학교 토목공학과 졸업,(전) 민주당 익산갑 사무국장,27.64
73,새누리당,경상북도,의성군가선거구,배광우,의성군의회의원,55,19580901,영남전문학교 건축과졸업<현. 영남이공대학교 건축과 졸업>,(현)의성군의회의원,19.43
74,새누리당,경상북도,의성군가선거구,남동화,농업,58,19560223,옥전초등학교졸업,"(전)의성군의회 3,4,5대 의원",16.89
75,무소속,경상북도,의성군가선거구,최유철,법무사,60,19540420,경북대학교 사범대학 과학교육과 1년 중퇴,(현)의성군자원봉사센터 이사장,22.43
76,새누리당,경상북도,의성군나선거구,김영수,정당인,59,19541101,영진전문대학 사회복지과 졸업,(현)제6대 의성군의회의원,52.4
77,새누리당,경상북도,의성군나선거구,신원호,무직,64,19500305,탑리고등공민학교 졸업,(전)의성군 의용소방대연합회 회장,32.87
78,새누리당,경상북도,의성군다선거구,김동준,의성군의회의원,53,19610321,영남외국어대학 인테리어건축토목과 졸업,(현)의성군의회의원,55.43
79,새누리당,경상북도,의성군다선거구,김진수,농업,55,19590110,포항전문대학 금속과 졸업(현. 포항대학교),(현)경북 명예감사관,22.35
80,새정치민주연합,전라북도,정읍시가선거구,이익규,정당인,60,19531224,전북과학대학교 미디어영상계열(방송연예 전공) 졸업,(전)새마을운동 정읍시 지회장,23.5
81,새정치민주연합,전라북도,정읍시가선거구,최낙삼,농업,59,19540612,전북과학대학교(세무경영정보전공)졸업,(전)정읍시4대의원,22.93
82,새정치민주연합,전라북도,정읍시가선거구,김철수,정읍시의회 의원,58,19560102,원광대학교 예술학부 국악전공 졸업,(전)신태인 청년회의소 회장,23.45
83,새정치민주연합,전라북도,정읍시나선거구,고경윤,농업인,54,19600320,호남고등학교 졸업,(전)황토현농협 이사,22.15
84,무소속,전라북도,정읍시나선거구,이복형,농축산업,54,19600107,전북과학대학교 세무회계과  졸업,(현) 유성엽 국회의원 후원회 부위원장,25.21
85,새정치민주연합,전라북도,정읍시다선거구,정병선,정읍시의회의원,66,19480405,호남고등학교 졸업,(전)덕천면장,40.96
86,새정치민주연합,전라북도,정읍시다선거구,안길만,(유)하나통신 대표이사,47,19661115,경기대학교 응용통계학과 1년 제적(1987.03.~1987.06.),(현)정읍상공회의소 의원,37.33
87,새정치민주연합,전라북도,정읍시라선거구,김승범,정당인,60,19530901,벽성대학 사회복지경영과 졸업,(현)대한장애인배드민턴협회 부회장,34.17
88,무소속,전라북도,정읍시라선거구,김재오,농축업,59,19550523,태인기술학교 졸업,(전)정읍시의회(4대) 부의장,24.61
89,새정치민주연합,전라북도,정읍시마선거구,유진섭,정읍시의원,47,19660917,전남대학교 행정대학원 행정학과 3학기 휴학(2013. 3. 4~2014.2.27),(전)민주당 전북도당 부대변인 ,36.36
90,무소속,전라북도,정읍시마선거구,이도형,무직,46,19671012,전주대학교 행정대학원 사회복지학과 수료,(전)정읍시북부노인복지관장,42.2
91,새정치민주연합,전라북도,정읍시바선거구,박일,정읍시의회 의원,53,19610208,원광대학교 영어영문학과 졸업,(현) 정읍시의회 의원,29.28
92,무소속,전라북도,정읍시바선거구,조상중,자영업,59,19550318,남일고등학교 재학중(2학년),(현) 수성동 체육회장,27.22
93,새정치민주연합,전라북도,정읍시사선거구,이만재,자영업,53,19600624,우석대학교 경영행정문화대학원 졸업,(현)정읍시 초산동 주민자치위원장,28.03
94,새누리당,경상북도,청도군나선거구,양정석,청도군의회의원,54,19591214,진주산업대학교(현.경남과학기술대학교) 산업대학원 산림자원학과 졸업,(현)청도군의회의원,23.03
95,무소속,경상북도,청도군나선거구,변일규,농업,61,19521105,이서중학교 졸업,(전)이서면 농업경영인 회장,21.83
96,새누리당,경상북도,고령군가선거구,이영희,고령군의원,64,19500220,계명문화대학교 사회복지상담학과 졸업,(현)고령군의회 부의장,17.32
97,새누리당,경상북도,고령군가선거구,배영백,고령군의회의원,53,19610420,영남대학교 행정대학원 지역개발학과 졸업(행정학석사),(현)제6대 고령군의회의원,24.83
98,무소속,경상북도,고령군가선거구,조영식,무직,56,19571115,성덕대학교 노인요양재활과 졸업,(전)고령우체국 근무,22.81
99,새누리당,경상북도,고령군나선거구,이달호,고령군의회의원,56,19580205,경신상업전수학교 졸업(현. 경신고등학교),(현)제6대 고령군의원,38.97
100,새누리당,경상북도,고령군나선거구,손형순,농업,47,19660826,대구공업대학 건축과 졸업,(전)경상북도 자율방범 연합회 회장,16.32
101,새누리당,경상북도,고령군나선거구,김순분,농업,60,19540206,고등학교 입학자격 검정고시 합격,(전)제5대 고령군의회의원,14.8
102,새누리당,경상북도,성주군가선거구,도정태,성주군의회 의원,59,19550310,상주대학교 원예학과 졸업,(전)제5대 성주군의회 부의장,26.06
103,새누리당,경상북도,성주군가선거구,이성재,성주군의회 의원,55,19581015,경북과학대학교 졸업,(현)성주군의회 의원,14.85
104,새누리당,경상북도,성주군가선거구,백철현,정당인,52,19610904,대구공업대학교 졸업,(현)성주군의회 제6대 의원,17.79
105,새누리당,경상북도,성주군나선거구,배재만,농업,52,19610715,성주농업고등학교 졸업,(전)한농연 대가면회 회장,43.73
106,새누리당,경상북도,성주군나선거구,김명석,성주군 의회의원,51,19621004,수성대학교 졸업,(현)제6대 성주군 의회의원,29.22
107,새누리당,경상북도,성주군다선거구,배명호,성주군의회의원,52,19610619,상주대학교 축산학과 졸업,(현)성주참외맞춤형 액비(미생물)개발 추진위원장,38.69
108,새누리당,경상북도,성주군다선거구,곽길영,정당인,63,19500725,상주대학교대학원졸업(농학석사),(전)(제4대)성주군의회의원,30.85
109,새누리당,경상북도,칠곡군가선거구,정순재,(주)일석 대표이사,36,19770720,경북대학교 사회체육학과 졸업,(현)칠곡군체육회 사무차장,27.89
110,새누리당,경상북도,칠곡군가선거구,장재환,칠곡군의회의원,55,19581113,경일대학교 행정학과 4학년 재학중,(현)칠곡군의원,37.11
111,새누리당,경상북도,칠곡군나선거구,배완섭,칠곡군의회의원,57,19570509,영남대학교 사범대학 체육교육과 졸업,(전)칠곡군의회 부의장,47.35
112,무소속,경상북도,칠곡군나선거구,이택용,회사원,61,19520910,영진전문대학 졸업,(전)동명면장,26.86
113,새누리당,경상북도,칠곡군다선거구,장세학,칠곡군의회의원,51,19630525,경북외국어대학교 4년 중퇴,(전)북삼읍청년협의회 회장,31.38
114,새누리당,강원도,원주시바선거구,이상현,원주시의회의원,57,19570223,상지영서대 행정학과 졸업(2년),(전)원주시의회 5대 의원,25.99
115,새누리당,강원도,원주시바선거구,전병선,원주시의원,57,19570325,한양대학교 행정대학원 행정학석사,(현)제6대 원주시의회의원,12.9
116,새정치민주연합,강원도,원주시바선거구,한상국,원주시의회의원,54,19600303,상지대학교 법학과 4년 중퇴 (2005.3.2~2009.5.5),(현)원주시의회 의원,16.38
117,새정치민주연합,강원도,원주시바선거구,위규범,정당인,51,19630108,고려대학교 경제학과 졸업,(전)민주당 원주 을 교육연수위원장,10.77
118,새누리당,강원도,원주시사선거구,이재용,원주시의원,55,19580710,상지영서대학 행정과 졸업(2년),(전)원주시의회 예산결산위원장,28.78
119,새누리당,강원도,원주시사선거구,하석균,약사,51,19620815,강원대학교 약학과 졸업,(현)개운동 주민자치위원장,15.04
120,새정치민주연합,강원도,원주시사선거구,신재섭,원주시의원,48,19650906,동아대학교 천연섬유학과 졸업,(현)6대 원주시의원,15.2
121,새누리당,강원도,강릉시가선거구,이용기,강릉시의회의원,57,19570325,관동대학교 법정대학 행정학과 졸업,"(전)제6,7대 강릉시의회의원",29.41
122,새누리당,강원도,강릉시가선거구,김기영,농업,54,19590619,관동대학교 대학원 졸업(행정학 석사),(현)강릉농업협동조합 감사,21.32
123,새정치민주연합,강원도,강릉시가선거구,기세남,정당인,61,19521010,강릉원주대학교 일반대학원 박사과정 행정학과 1차 학기 재학,(전)제7대 강릉시의원,20.01
124,새누리당,강원도,강릉시나선거구,한상돈,무직,59,19550105,삼척대학교 공학대학 행정전산학과 졸업,(전)강릉시 내곡동장,31.78
125,무소속,강원도,강릉시나선거구,이재안,생활정보신문 (주)알림방 발행인,49,19640921,관동대학교 대학원 행정학과 졸업(행정학박사),"(전)제6,8대 강릉시의원",25.03
126,새누리당,강원도,강릉시다선거구,강희문,강릉물류(주)대표,54,19590728,강릉대학교 경영정책과학대학원 행정학과 수료,(전)강릉시의회의원,34.37
127,새누리당,강원도,강릉시다선거구,최익순,자영업,53,19601115,강원대학교 관광경영학과 졸업,(현)강릉시 수영연맹회장,12.97
128,새정치민주연합,강원도,강릉시다선거구,유현민,강릉시의회의원,51,19621120,성균관대학교 행정대학원 사회복지과 졸업,(현)강릉시의회의원,23.59
129,새누리당,강원도,강릉시라선거구,박건영,제조업,45,19690414,관동대학교 경영행정대학원 경영학과 졸업,(전)새누리당 강원도당 강릉청년위원장,22.73
130,새누리당,강원도,강릉시라선거구,최선근,강릉시의회의원,57,19560914,관동대학교 법학과 졸업,(전)국민건강보험지사장,15.9
131,새정치민주연합,강원도,강릉시라선거구,배용주,정당인,55,19590517,도립강원전문대학 환경위생과 졸업,(전)새정치민주연합 강릉시 위원회 사무국장,15.38
132,새누리당,강원도,강릉시마선거구,조영돈,강릉시의회의원,58,19560224,강릉농공고등학교(현. 강릉중앙고등학교)졸업,(현)제9대 강릉시의회의원,27.76
133,새정치민주연합,전라북도,완주군라선거구,김용찬,보험설계사,47,19660928,열린사이버대학교 사회복지학과 졸업,(전) 완주군의회 산업건설위원장,32.07
134,새정치민주연합,전라북도,완주군라선거구,서남용,한국종합건재 대표,53,19601002,전북대학교 수학과 졸업,(전)전주우석고등학교 수학교사,32.35
135,새정치민주연합,전라북도,진안군가선거구,이한기,진안군의회의원,61,19521213,고려대학교 병설 의학기술초급대학(현 고려대학교 보건과학대학) 위생과 졸업,(전)진안축협 이사,15.93
136,무소속,전라북도,진안군가선거구,김남기,무직,59,19550512,전주상업고등학교(현 전주제일고등학교) 졸업,(전)진안읍장,12.14
137,무소속,전라북도,진안군가선거구,배성기,마이유기질비료 대표,53,19601205,전주대학교 환경시스템학과 졸업,(전)진안군 학교운영협의회 회장,14.55
138,새정치민주연합,전라북도,진안군나선거구,박명석,진안군의회 부의장,58,19551103,대전예지고등학교 졸업,(전)진안군 농업인단체 협의회 회장,16.85
139,무소속,전라북도,진안군나선거구,신갑수,농업,60,19540104,성동상업학교(현 송곡고등학교) 졸업,(전)부귀농협 전무,15.57
140,무소속,전라북도,진안군나선거구,김광수,농업,50,19630729,전북대학교 축산학과 졸업,(전)황금 돼지농장 운영,21.94
141,새정치민주연합,전라북도,무주군가선거구,이해연,농업,50,19640409,배재대학교 도시원예과 졸업,(전) 무주군의회 4·5대 의장·부의장,27.45
142,새정치민주연합,전라북도,무주군가선거구,이한승,정치인(현 군의원),57,19570122,전북과학대학(전북과학대학교)졸업,(전)무주군학교운영위원장협의회장,26.3
143,새정치민주연합,전라북도,무주군가선거구,유송열,정치인,51,19620719,부산 해양고등학교 졸업,(전) 무주군의회 6대 전반기 부의장,23.28
144,새정치민주연합,전라북도,무주군나선거구,이성수,농업(양봉),48,19660209,충남대학교 법학과 졸업,(전) 2002년 무주군수 후보,21.46
145,새정치민주연합,전라북도,무주군나선거구,김준환,정치인,61,19521103,미기재,(전) 무주군의회 6대 전반기 의장,23.35
146,무소속,전라북도,무주군나선거구,이대석,정치인(군의원),56,19570928,미기재,(전) 무주군의회 5대 후반기의장,24.25
147,새정치민주연합,전라북도,장수군가선거구,유기홍,장수군의회의원,65,19481207,선인상업고등학교(현 선인고등학교) 졸업,(전) 국정교과서 유통ㆍ판매,23.45
148,새정치민주연합,전라북도,장수군가선거구,김용문,농업,60,19531109,전주상업고등학교(현 전주제일고등학교) 졸업,(전) 번암면 체육회장,20.29
149,무소속,전라북도,장수군가선거구,한규태,농업인,59,19540915,한경대학교 동물생명환경과학부 졸업,(전) 장수군청 공무원,22.72
150,새정치민주연합,전라북도,장수군나선거구,오재만,농업,68,19451222,전북과학대학(현 전북과학대학교) 사회복지전공 졸업,(전) 공무원 36년(서기관 정년),26.97
151,새정치민주연합,전라북도,장수군나선거구,김종문,자영업,52,19610919,대전공업대학(현 한밭대학교)산업디자인학과 졸업,(전) 전북도민일보 기자,22.6
152,무소속,전라북도,장수군나선거구,정영모,농업,64,19491118,장계농업고등학교(현 장계공업고등학교)졸업,(전)장계면장,20.63
153,무소속,전라북도,임실군가선거구,진남근,정치인,58,19560408,전북대학교 원예학과 졸업,(전)임실초등학교 운영위원장,35.36
154,무소속,전라북도,임실군가선거구,문홍식,정치인,57,19561009,전북과학대학 토목환경전공 졸업,(현)임실군 재향군인회 부회장,27.11
155,새정치민주연합,전라북도,임실군나선거구,신대용,정치인,50,19640601,전주대학교 사회복지학과 1학년 중퇴(2006.3.2~2007.10.31),(전)사단법인 자연보호임실군협의회 회장,28.52
156,무소속,전라북도,임실군나선거구,장종민,자영업,48,19650817,원광대학교 행정대학원 석사과정 재학중,(전)사선대로타리클럽회장,37.17
157,새정치민주연합,전라북도,임실군다선거구,문영두,정치인,51,19620829,서경대학교 경영학과 졸업,(전)임실군의회 5대 의원,24.95
158,새정치민주연합,전라북도,임실군다선거구,이성재,자영업,56,19571003,한일장신대 아시아태평양국제신학대학원 졸업(문학석사),(전)한국청년회의소 오수코리아 특우회 회장,20.47
159,무소속,전라북도,임실군다선거구,김왕중,축산업(양돈),47,19670402,전북대학교 축산학과 졸업,(현)강진면 체육회장,16.49
160,새정치민주연합,전라북도,순창군가선거구,이기자,순창군의회의원,57,19570315,전남과학대학교 사회복지과 졸업,(전)순창군여성단체협의회 회장,23.24
161,무소속,전라북도,순창군가선거구,정봉주,정치인(순창군의회의원),48,19650720,광주대학교 언론홍보대학원 졸업 (정치학석사),(전)전남과학대학 기독교영상학과·방송영상학과 외래교수,24.62
162,새정치민주연합,전라북도,순창군나선거구,전계수,농업,57,19561210,미기재,(현)새정치민주연합 남원순창 다문화가정 지원 특별위원장,22.12
163,무소속,전라북도,순창군나선거구,정성균,순창군의회의원,61,19521203,전주 신흥중학교 졸업,(전)매원식품 대표이사,24.07
164,새정치민주연합,전라북도,순창군다선거구,조순주,농업,56,19570923,서남대학교 공업경영학과 졸업,(전)한국농어촌공사 근무,15.34
165,새누리당,경상남도,창원시사선거구,김이근,삼진주유소 (주)삼진에너지 대표이사,58,19551108,경상대학교 법경대학 경제학과 졸업,(현) 진동초등학교 운영위원장,44.8
166,새누리당,경상북도,의성군라선거구,우종우,농업,56,19570708,안계종합고등학교 졸업,(현)의성군의회의장,35.02
167,새누리당,경상북도,의성군라선거구,김명국,(주)남해화학 의성대리점 운영(대표),52,19620528,가톨릭상지대학교 경영과 재학중(1년),(현)민주평통정책자문위원 ,34.86
168,새누리당,경상북도,의성군마선거구,정도진,농업,53,19600910,대구상업고등학교 2년 중퇴,(전)경상북도 4-H연합회 수석부회장,27.28
169,무소속,경상북도,의성군마선거구,서용환,의성군의회 의원,50,19640214,안동정보대학 토목과 졸업,(전)안계중고등학교 총동창회사무국장,33.17
170,새누리당,경상북도,청송군가선거구,이광호,청송군의원,57,19570413,진보종합고등학교 졸업,(현)청송군의회의원,22.95
171,새누리당,경상북도,청송군가선거구,신효광,농업,53,19610119,청송고등학교 졸업,(전)청송군청 예산담당공무원,26.03
172,무소속,경상북도,청송군가선거구,강경탁,청송군의원,56,19580510,경동정보대학 (현.경산1대학교) 사회복지과 졸업,(전)5대 청송군의회부의장,22.14
173,새누리당,경상북도,청송군나선거구,박승환,상업,52,19611008,구미전자공업고등학교 졸업,(전)현서면 선우회장,20.51
174,새누리당,경상북도,청송군나선거구,이성우,청송군의회의원,68,19451025,대구 농림 고등학교 졸업,(현)청송군의회의원,14.13
175,무소속,경상북도,청송군나선거구,현시학,농업,48,19650707,대구대학교 독어독문학과 졸업,(전)청송사과협회 초대회장,18.89
176,새누리당,경상북도,영양군가선거구,김시홍,영양군의회의원,56,19580102,경북전문대학졸업(경영과),(전)영양군청근무,20.35
177,무소속,경상북도,영양군가선거구,장영호,영양군의회의원,53,19600722,상주대학교 생명자원과학대학 산림환경자원학과 졸업,(현)영양군의회의원(제6대),14.32
178,무소속,경상북도,영양군가선거구,김형민,농업,61,19520819,안동대학교 행정경영대학원 졸업(석사),(전)영양군의원,17.53
