,정당,시도명,시군구,이름,직업,나이,생일,교육,커리어,득표율
24,새누리당,경상남도,사천시제1선거구,박정열,"신상개발(주)/E.V종합중기(주) 대표이사,코끼리크레인 대표",53,19610602,한국국제대학교 사회복지학부 졸업,(전)사천시학교운영위원회협의회회장,57.79
25,무소속,경상남도,사천시제2선거구,박동식,정치인(경상남도의회의원),56,19580424,진주산업대학교 미생물공학과 졸업,(현)경상남도의회의원(3선),53.91
26,새누리당,경상남도,김해시제1선거구,최학범,경상남도 도의원,47,19661209,인제대학교 경영대학원 졸업(행정학석사),(현) 경상남도의회 의원,50.08
27,새누리당,경상남도,김해시제2선거구,허좌영,법무사 허좌영사무소 소장,60,19530925,가야대학교 사회복지학과 졸업,(현)경상남도의회 의원,52.76
28,새누리당,경상남도,김해시제3선거구,김홍진,자영업,54,19591206,인제대학교 경영대학원 경영통상학과 졸업 경영학석사,(전)제5대·제6대 김해시의회 의원,57.7
29,새누리당,경상남도,김해시제4선거구,박병영,(주)한성기술단 대표이사,53,19600625,가야대학교 도시개발대학원 석사과정 졸업(공학석사),(현)새누리당 김해(을)지구·부위원장,48.64
30,새누리당,경상남도,김해시제5선거구,하선영,정당인,49,19641030,인제대학교 일반대학원 사회복지학과(2년) 휴학,"(전) 5,6대 김해시의회의원",46.66
31,새누리당,대구광역시,중구제1선거구,임인환,정당인,57,19560915,영남대학교 행정대학원 재학 중,"(전)제5, 6대 중구 구의원",70.79
32,새누리당,대구광역시,중구제2선거구,류규하,약사,57,19560612,영남대학교 약학대학 제약학과 졸업,(전)대구광역시의회 부의장,0
33,새누리당,대구광역시,동구제1선거구,강신혁,정당인,39,19750228,영남이공대학교 경영과 제적(1994.03.11~1996.04.01),(전)한나라당동구갑청년위원장,68.59
34,새누리당,대구광역시,동구제2선거구,장상수,화훼업,64,19500305,경북대학교 행정대학원 지방자치전공 석사과정수료,(전)동구의회 의장,0
35,새누리당,대구광역시,동구제3선거구,윤석준,대구광역시의회의원,45,19680810,경북대학교 정책정보대학원 1학기 재학,(현)대구광역시의회 의원,81.93
36,새누리당,대구광역시,동구제4선거구,도재준,대구광역시의회 의원,63,19501205,영남이공대학교 사회실무학부  2학년 재학,(현)대구광역시의회 부의장,68.37
37,새누리당,대구광역시,서구제1선거구,김의식,대구시의원,58,19550629,경일대학교 도시정보지적공학과 졸업,(전)박근혜 대통령후보 서구 선거대책위원장,73.04
38,새누리당,대구광역시,서구제2선거구,이재화,(주)에이원 대표이사,58,19560409,대구한의대학교대학원 졸업(사회복지학 박사),(현)대구광역시의회 의원,63.99
39,새누리당,대구광역시,남구제1선거구,박일환,정당인,62,19520113,영남대학교 경영대학원 졸업(경영학석사),(전)대구시장 비서실장,68.52
40,새누리당,대구광역시,남구제2선거구,조재구,정당인,52,19620408,영남대학교 경영대학원 졸업(일반경영학 전공),(전)제6대 대구 남구의회 의장,82.72
41,새누리당,대구광역시,북구제1선거구,최광교,정당인,57,19570117,경북대학교 정책정보대학원 졸업(정치학 석사),(전)제 6대 후반기 북구의회 의장,66.99
42,무소속,경상북도,봉화군선거구,박현국,농업,54,19591220,동양대학교 경영학과 졸업,"(전)민선봉화군수 2,3,4기 출마",52.59
43,새누리당,경상북도,울진군제1선거구,장용훈,정당인,52,19610613,영남대학교 공업화학과 졸업,(전)제6대 울진군의회 후반기 의장,68.58
44,새누리당,경상북도,울진군제2선거구,황이주,경상북도의회의원,46,19671223,동국대학교 사회과학대학원 졸업,(현)경상북도의회의원,0
45,새누리당,경상남도,창원시제1선거구,장동화,남창원동물병원 운영,51,19630405,창원대학교 대학원 행정학과 행정학(박사과정) 수료,"(전) 창원시의회 제4대, 5대(부의장), 통합1대 의원",67.64
46,새누리당,경상남도,창원시제2선거구,박해영,정당인,56,19580530,경남대학교 대학원(박사과정) 정치외교학과 수료,"(전) 창원시의회의원(4,5대,통합초대의원)",45.69
47,새누리당,경상남도,창원시제3선거구,정연희,경상남도의회의원,62,19520220,영산대학교 법무경영대학원 졸업,(전) 창원시 여성단체협의회 회장,46.7
48,새누리당,경상남도,창원시제4선거구,박준,정당인,43,19710115,창원대학교 행정대학원 행정학과 졸업,(전)반송동주민자치위원회위원장,52.1
49,노동당,경상남도,창원시제5선거구,여영국,정당인,49,19641226,창원대학교 산업비즈니스학과 4학년 재학 중,(현)경상남도의원,51.9
50,새누리당,경상남도,창원시제6선거구,한영애,정당인,53,19601012,창원대학교 대학원 유아교육학과 졸업(유아교육 석사),(현) 제 9대 경남도의원,50.4
51,새누리당,경상남도,창원시제7선거구,강용범,상업(버킹궁모텔),56,19580504,경남대학교 행정대학원 행정학과 일반행정 전공 졸업 (행정학석사),(전) 마산시의회 부의장 역임,64.16
52,새누리당,경상남도,창원시제8선거구,정광식,정당인,59,19540828,경남대학교 행정대학원 행정학과 일반행정전공졸업(행정학석사),(전)제5대 전반기 마산시의회 의장,77.54
53,새누리당,경상남도,창원시제9선거구,김성준,민정특장 (대표),48,19650910,경남대학교 물리학과 졸업,(전)제18대 박근혜 대통령후보 경남 자문위원,63.06
54,새누리당,경상남도,창원시제10선거구,박삼동,정당인,59,19540708,경남대학교 행정대학원 졸업(행정학 석사),(전) 창원시의원,69.09
55,새누리당,경상남도,창원시제11선거구,조우성,경남도의원,57,19560814,경남대학교 대학원 졸업(경영학박사),(전)마산YMCA이사장 및 경남협의회장,69.5
56,새누리당,경상남도,창원시제12선거구,정판용,경상남도의회 의원,63,19500716,경남대학교 경영대학원 경영학과(일반경영전공) 졸업,"(전)부산,진해 경제자유구역청 조합회의 의장",56
57,새누리당,경상남도,창원시제13선거구,심정태,(주)태광물류 전무,55,19590506,한국국제대학교 세무학과 졸업,(전)제8대 진해시의회의원,47.91
58,새누리당,경상남도,진주시제1선거구,양해영,경상남도의회의원,48,19650708,"진주산업대학교(현, 경남과학기술대학교) 벤처창업대학원 졸업(아동복지학석사)",(현)경상남도의회의원,53.89
59,새누리당,경상남도,진주시제2선거구,최진덕,정당인,57,19570129,경상대학교 행정대학원 졸업(행정학 석사),(전)제7ㆍ8대 경상남도의회의원,56.48
60,새누리당,경상남도,진주시제3선거구,강민국,정당인,43,19710303,경남대학교 대학원 졸업(법학박사),(전)경상남도 도지사 비서실장,75.31
61,새누리당,경상남도,진주시제4선거구,김진부,정당인,57,19560720,"진주산업대학교(현, 경남과학기술대학교) 기계공학과 졸업",(전)진주시의회의장,72.71
62,새정치민주연합,서울특별시,서대문구제4선거구,조상호,서울특별시의회의원,42,19720315,전북대학교 상과대학 회계학과 졸업,(현)세무사,53.37
63,새정치민주연합,서울특별시,마포구제1선거구,김상훈,수의사 및 국립대학 겸임교수,47,19670522,전북대학교 대학원 졸업(수의학박사),(현)단국대학교 행정법무대학원 초빙교수,46.77
64,새정치민주연합,서울특별시,마포구제2선거구,김창수,서울특별시의회 의원,64,19490920,연세대학교 행정대학원 지방자치·도시행정전공 석사과정 재학,(전)마포구청 건설교통국장,54.84
65,새정치민주연합,서울특별시,마포구제3선거구,유동균,정당인,51,19621020,한국방송통신대학교 행정학과 졸업 (행정학사),"(전)제6대 마포구의회 의원(재선, 행정건설위원장)",47.28
66,새정치민주연합,서울특별시,마포구제4선거구,오경환,사회복지사,48,19660410,연세대학교 행정대학원 사회복지전공 졸업 (사회복지학 석사),(전)문재인대통령후보 시민캠프 동행1팀장,43.34
67,새정치민주연합,서울특별시,양천구제1선거구,김경자,생활정치인,54,19600220,동국대학교 영어영문학과 졸업,(전)제6대 양천구의회의원,47.87
68,새정치민주연합,서울특별시,양천구제2선거구,문영민,정당인,63,19501226,한양대학교 지방자치대학원 졸업(지방자치행정학석사),(전)양천구의회의장,46.3
69,새정치민주연합,서울특별시,양천구제3선거구,우형찬,정당인,46,19680225,한국외국어대학교 불어과 졸업,"(전)극동방송, 경기방송PD",54.92
70,새정치민주연합,서울특별시,양천구제4선거구,김희걸,시사평론가,47,19660929,원광대학교 법학과 졸업,(전)제4대 양천구의원(행정재경위원장),46.95
71,새정치민주연합,서울특별시,강서구제1선거구,이창섭,서울특별시의회 의원,51,19620920,연세대학교 행정대학원 지방자치ㆍ도시행정전공 석사과정 제4학기 재학 중,(전)강서구의회 2·3·4대 의원(4대의장),56.47
72,새정치민주연합,전라남도,여수시제2선거구,최대식,정당인,56,19580329,순천청암대학 문화관광과 졸업,(전)여수시의회 부의장,63.37
73,새정치민주연합,전라남도,여수시제3선거구,서정한,전라남도의회의원,54,19590901,여수고등학교 졸업,(전)민주당 여수갑 사무국장,0
74,새정치민주연합,전라남도,여수시제4선거구,주연창,정당인,46,19670908,전남대학교 경영대학 지역개발학과 졸업,(전)제5대 여수시의회의원,62.2
75,새정치민주연합,전라남도,여수시제5선거구,이경미,자영업,53,19610505,동아인재대학 사회복지전공 졸업,(전)민주당전남도당 여성정치참여 특위위원장,29.59
76,새정치민주연합,전라남도,여수시제6선거구,서일용,자영업,50,19631021,고려대학교 행정대학원 졸업(행정학석사),(전)제8대 전라남도의회의원,60.78
77,새정치민주연합,전라남도,순천시제1선거구,김기태,정당인,59,19540810,청암대학 e-비지니스과 졸업,"(전)제4대,5대 순천시의회의원",84.99
78,새정치민주연합,전라남도,순천시제2선거구,정병회,정당인,51,19630202,순천대학교 경영행정대학원(행정학과 일반행정전공)졸업,(전)순천시의회 운영위원장,46.05
79,새정치민주연합,전라남도,순천시제3선거구,서동욱,전남도의회의원,44,19690911,전남대학교 행정대학원 행정학과 졸업,(전)서갑원 국회의원 보좌관,0
80,새정치민주연합,전라남도,순천시제4선거구,한택희,정당인,58,19550926,전남대학교 행정대학원 행정학과 졸업(행정학석사),(전)전라남도교육청행정국장,76.43
81,새정치민주연합,전라남도,순천시제5선거구,박동수,전남도의회의원,61,19520703,경희대학교 정치외교학과 졸업,(전)순천시의회의원,66.88
82,새정치민주연합,전라남도,나주시제1선거구,이민준,정당인,50,19640602,동신대학교 경영정보학과 졸업,(전)제7대 전라남도의원,55.16
83,무소속,전라남도,나주시제2선거구,김옥기,정치인,55,19581223,광주대학교 사회과학대학 행정학과 졸업,(현)제9대 전라남도의회의원,44.52
84,새정치민주연합,전라남도,광양시제1선거구,이용재,(주)백제 대표이사,51,19620715,동아대학교 경영학과 졸업,(현) 전라남도의회의원,79.14
85,새정치민주연합,전라남도,광양시제2선거구,김태균,유통업,50,19630810,조선대학교 경영대학원 졸업,(전) 광양경제신문대표이사,45.42
86,새정치민주연합,전라남도,광양시제3선거구,강정일,정당인,50,19631003,조선대학교 기계공학과 졸업,(전) 제5대 광양시의회의원,53.1
87,새정치민주연합,전라남도,담양군제1선거구,박철홍,정당인,53,19600726,전남대학교 행정대학원 졸업(석사),(전)민선 3기 담양군수 비서실장,68.64
88,새정치민주연합,전라남도,담양군제2선거구,전정철,전기안전 관리,56,19570915,호남대학교 산업경영대학원 경영학 석사,(전)담양군의회의장,57.69
89,새정치민주연합,전라남도,장성군제1선거구,윤시석,현직 도의원,52,19610625,전남대학교 행정대학원 행정학과 수료,(현)전라남도의회운영위원장,0
90,새정치민주연합,전라남도,장성군제2선거구,이준호,전라남도의회의원,45,19690102,한국디지털대학교 평생교육학과 졸업,(전)새마을운동장성군지회사무국장,0
91,새정치민주연합,전라남도,곡성군선거구,조상래,곡성도정공장 대표이사,56,19571118,성균관대학교 사회학과 졸업,(전)제8대 전라남도의회 의원,68.74
92,무소속,전라남도,구례군선거구,이창호,농업,50,19630908,전남대학교 농과대학 농학과 졸업,(전)제6대 구례군의원,52.11
93,새정치민주연합,전라남도,고흥군제1선거구,송형곤,정당인,50,19640521,조선대학교 토목공학과 졸업,(전)국회의원 보좌관,71.39
94,새누리당,제주특별자치도,제주특별자치도제1선거구,신관홍,제9대 제주특별자치도의회의원,64,19490821,탐라대학교 경영행정대학원 관광경영학과(경영학 석사) 졸업,(전) 제8대 제주특별자치도의회의원,57.81
95,새누리당,제주특별자치도,제주특별자치도제2선거구,고정식,(주)푸르밀우유 제주도 총판(전. 롯데우유)대표,55,19580919,제주실업전문대학 축산과 졸업(현 제주국제대학교),(현) 제9대 제주특별자치도의회 예산결산특별위원장,51.04
96,새정치민주연합,제주특별자치도,제주특별자치도제3선거구,김희현,정치인,54,19590924,제주대학교 대학원 (박사) 관광개발학과 4학기 재학중,(현) 제9대 제주특별자치도의회 의원,40.26
97,무소속,제주특별자치도,제주특별자치도제4선거구,강경식,정치인,47,19661009,제주대학교 대학원 관광경영학과 박사과정 수료,(현)제주특별자치도의회 의원,47.22
98,새정치민주연합,제주특별자치도,제주특별자치도제5선거구,김명만,제주특별자치도의회의원,52,19620112,연세대학교 행정대학원 정치행정리더쉽전공 석사과정 제3학기 재학 중,(현)제주특별자치도의회 환경도시위원회 부위원장,53.09
99,새누리당,제주특별자치도,제주특별자치도제6선거구,이선화,정치인,53,19600913,제주대학교 사회교육대학원(석사) 스토리텔링학과 5학기 재학중,(현)제주특별자치도의회 문화관광포럼 대표,38.93
100,새누리당,제주특별자치도,제주특별자치도제7선거구,김황국,정당인,47,19670206,경남대학교 공과대학 기계공학과 졸업,(현)제주서초등학교 총동창회 부회장,49.98
101,새정치민주연합,제주특별자치도,제주특별자치도제8선거구,홍기철,농업,57,19561026,제주대학교 사회과학대학 행정학과 졸업,(현) 화북초등학교 총동창회 총무부회장,42.38
102,새정치민주연합,제주특별자치도,제주특별자치도제9선거구,안창남,제주특별자치도의회의원,53,19600714,제주대학교 사회과학대학 경영학과 졸업,(전) 제6 ·7대 제주시의회의원,49.33
103,새누리당,강원도,양구군선거구,이기찬,정당인,43,19710424,연세대학교 정경대학 행정학 제4학년 중퇴(7학기 이수),(현)양구발전연구원장,58.91
104,새누리당,강원도,철원군제1선거구,김동일,정당인,50,19631225,서울디지털대학교(3년제적),"(전)강원도의회 6대,7대의원",74.75
105,새정치민주연합,강원도,철원군제2선거구,한금석,정당인,57,19570518,근남초등학교 졸업,"(전)철원군의회3대부의장, 4대의장",52.72
106,새누리당,충청북도,청주시제1선거구,박종규,정당인,66,19470620,청주대학교 문학부 사회교육과 졸업,(전) 청주시의회의원,55.35
107,새누리당,충청북도,청주시제2선거구,김양희,정당인(충청북도의회 지방의회의원),59,19550315,고려대학교 일반대학원 체육학과 졸업(이학박사),(현) 제9대 충청북도의회 도의원,50.73
108,새정치민주연합,충청북도,청주시제3선거구,장선배,충청북도의회의원,52,19620521,청주대학교 사회복지·행정대학원 사회복지학과 졸업(사회복지학석사),(현) 충청북도의회의원,47.57
109,새누리당,충청북도,청주시제4선거구,최광옥,정당인,56,19571008,청주사범대학교(현 서원대학교) 음악교육과 졸업,(전)청주시의원(4선),51.43
110,새정치민주연합,충청북도,청주시제5선거구,이광희,정당인,50,19631009,"충북대학교 대학원 졸업(농학석사, 산림환경관리학전공)",(현)충청북도의원,60.09
111,새정치민주연합,충청북도,청주시제6선거구,김영주,충청북도의회의원,40,19731220,충북대학교 전기에너지공학전공 졸업,(현)충청북도의회의원,56.13
112,새정치민주연합,전라남도,고흥군제2선거구,박금래,정당인,64,19490926,광주농업고등학교 농업과졸업,(전)제6대 고흥군의회의장,0
113,새정치민주연합,전라남도,보성군제1선거구,임영수,정치인,61,19530520,순천제일대학 경영정보학부 졸업,(전)보성군의회의장,53.11
114,새정치민주연합,전라남도,보성군제2선거구,임명규,전라남도의회의원,56,19571212,광주대학교 산업대학원 법학과 졸업(법학석사),(전)벌교단위농협조합장,52.97
115,새정치민주연합,전라남도,화순군제1선거구,문행주,축산업,49,19640729,전남대학교 인문과학대학 중어중문학과 졸업(4년),(전)민주평화통일자문회의 화순군협의회장,44.58
116,새정치민주연합,전라남도,화순군제2선거구,민병흥,정당인,54,19600213,전남대학교 인문과학대학 영어영문학과 졸업,"(전)전라남도 교육위원회 교육위원 3선(제3,4,5대)",44.34
117,새정치민주연합,전라남도,장흥군제1선거구,이충식,정당인,49,19650405,조선대학교 정책대학원 수료,(전) 박준영도지사 비서관,38.89
118,새정치민주연합,전라남도,장흥군제2선거구,김광준,농업,61,19530602,남도대학 실용음악과 졸업(현.전남 도립대학),(전)제4대 장흥군의원,43.16
119,새정치민주연합,전라남도,강진군제1선거구,곽영체,전라남도의회의원,66,19471225,전남대학교 교육대학원 교육학과 졸업,(현)제9대 전라남도의원,71.96
120,새정치민주연합,전라남도,강진군제2선거구,윤도현,전라남도의회의원,70,19430612,조선대학교 약학과 졸업,(현)전라남도의회 예산결산특별위원장,59.92
121,무소속,전라남도,완도군제1선거구,박현호,무직,62,19510614,전남대학교 일반대학원 행정학과(행정학박사)졸업,(전)광양시부시장,42.43
122,새정치민주연합,전라남도,완도군제2선거구,이경동,정당인,59,19541022,완도수산고등학교 졸업,(전)고금면장,0
123,새누리당,인천광역시,남동구제5선거구,오흥철,정당인,56,19570822,인하대학교 정책대학원 행정학석사,(전)제5대 인천광역시의회의원,50.52
124,새정치민주연합,인천광역시,부평구제1선거구,신은호,정당인,59,19540925,한국방송통신대학교 3학년 재적,(전)부평구의회 6대 전반기 의장,52.05
125,새누리당,인천광역시,부평구제2선거구,유제홍,정당인,42,19720206,인하대학교 공학대학원 건축공학과 졸업(공학석사),(현)한국소비자교육원 市지부장,51.92
126,새누리당,인천광역시,부평구제3선거구,손철운,정당인,54,19591110,인하대학교 사범대학 영어교육과 졸업,(전)제5·6대 부평구의회의원,54.79
127,새정치민주연합,인천광역시,부평구제4선거구,차준택,인천광역시의회의원,45,19680830,고려대학교 불어불문학과 졸업,"(전)국회 입법보좌관(홍영표,송영길,최용규)",55.49
128,새정치민주연합,인천광역시,부평구제5선거구,장현근,회사원,53,19601005,신구실업전문대학 인쇄과(현 신구대학교) 졸업,(현)한국지엠주식회사 사회공헌 및 대외협력팀 부장,45.91
129,새정치민주연합,인천광역시,계양구제1선거구,이도형,시의원,38,19750815,성균관대학교 법학과 졸업,(전) 신학용 국회의원 보좌관,52.57
130,새정치민주연합,인천광역시,계양구제2선거구,조계자,보좌관,49,19650415,순천여고 졸업,(현) 신학용 국회의원 보좌관,52.76
131,새정치민주연합,인천광역시,계양구제3선거구,이용범,정당인,61,19521201,인천대학교 교육대학원 졸업 (상업교육전공 석사),(현)제6대 인천광역시의회 의원,55.04
132,새정치민주연합,인천광역시,계양구제4선거구,이한구,정치인,48,19650912,고려대학교 행정학과 졸업,(현) 인천시의회 산업위원회 부위원장,58.25
133,새정치민주연합,인천광역시,서구제1선거구,김진규,정당인,48,19660405,단국대학교 체육학과 졸업,(전)인천광역시 서구의회 의원,52.53
134,새정치민주연합,인천광역시,서구제2선거구,구재용,인천광역시의회의원,48,19650721,인천대학교 대학원 무역학과 수료(박사과정 제6차),(전)인천광역시 서구의회 5대의원 전반기 운영위원장,53.2
135,새누리당,인천광역시,서구제3선거구,최석정,정당인,53,19600922,세한대학교 아동보육상담학과 재학,(전) 박근혜후보 새누리당 인천시당 선대위,51.61
136,새누리당,인천광역시,서구제4선거구,박승희,인천광역시의회의원,62,19520208,인하대학교 행정대학원 사회복지학과 졸업(석사과정),(현)인천광역시의회 문화복지위원장,57.76
137,새누리당,인천광역시,강화군선거구,안영수,정치인,62,19520107,서울사이버대학교 사회복지학부 2학년 재학,(전)강화군청 주민생활지원실장,0
138,새누리당,인천광역시,옹진군선거구,김경선,정당인,62,19520508,인천대학교행정대학원 의회정치안보정책학과 졸업(정치학 석사),(전)옹진군의회의원,54.43
139,새정치민주연합,광주광역시,동구제1선거구,임택,정당인,50,19631002,전남대학교 일반대학원 정치학과 박사과정 수료,(전)동구의회 의원,73.71
140,새정치민주연합,광주광역시,동구제2선거구,조세철,정당인,54,19591211,조선대학교 정치외교학과 졸업,(전)박주선 국회의원 사무국장,61.29
141,새정치민주연합,광주광역시,서구제1선거구,심철의,(합)호남운수 대표,40,19731029,고려대학교 정치외교학과 졸업,(현)사단법인 광주청소년교육포럼 부이사장,59.7
142,새정치민주연합,광주광역시,서구제2선거구,김보현,광주광역시의원,48,19650614,연세대학교 행정대학원 졸업(정치학석사),"(전)제17,18대 국회보좌관",60.61
143,새정치민주연합,광주광역시,서구제3선거구,김영남,정당인,47,19670109,전남대학교 독어독문학과 졸업,(현)광주광역시의회의원,59.08
144,새정치민주연합,경기도,광명시제2선거구,정대운,경기도의원,48,19660225,경기대학교 교육대학원 교육학석사 졸업,(현) 경기도의회 의원,56.75
145,새정치민주연합,경기도,광명시제3선거구,박승원,경기도의회 의원,49,19650222,한양대학교 인문과학대학 국어국문학과 졸업,(현)새정치민주연합 경기도의회 수석부대표,58.89
146,새정치민주연합,경기도,광명시제4선거구,김성태,경기도의원,55,19580813,한국방송통신대학교 행정학과 졸업,(현)제8대 경기도의회 의원,49.17
147,새누리당,경기도,평택시제1선거구,최호,우남석재 대표,52,19610728,한경대학교 경영학과 재학중,(현)바르게살기운동평택시협의회 명예회장,62.79
148,새누리당,경기도,평택시제2선거구,김철인,사회복지사,45,19690204,평택대학교 사회개발 대학원 사회복지학과 졸업(사회복지학석사),(현)사단법인 한국미래복지문화원 대표,50.79
149,새누리당,경기도,평택시제3선거구,염동식,정당인,57,19570120,한경대학교 원예학과 졸업,"(현)경기도의회 (제7대,제8대)의원",57.12
150,새누리당,경기도,평택시제4선거구,이동화,정당인,50,19630727,한양대학교 산업경영대학원 졸업(이학석사),(전)한양대학교 디자인대학 외래교수,54.18
151,새누리당,경기도,양주시제1선거구,원대식,농업,56,19571101,서정대학(현 서정대학교) 사회복지행정과 졸업,(전)제5대양주시의회의장(전·후반기),51.82
152,새누리당,경기도,양주시제2선거구,홍범표,경기도의회의원,61,19530508,고려대학교 정책대학원 졸업(행정학석사),(전)제5대양주시의회의원,56.64
153,새누리당,경기도,동두천시제1선거구,홍석우,정당인,55,19590330,한양대학교 공공정책대학원 지방자치학과 졸업 (행정학석사),"(전) 동두천시의회의원(4,5,6대) 3선 역임",59.03
154,새누리당,경기도,동두천시제2선거구,박형덕,정당인,54,19591018,경희사이버대학교 행정학과 졸업 (행정학사),(전)동두천시의회(후반기)의장,58.13
155,새정치민주연합,경기도,안산시제1선거구,송한준,경기도의회 의원,54,19600117,단국대학교 대학원 정치외교학과 휴학중(박사과정),(현)경기도의회 의원,57.67
156,새정치민주연합,경기도,안산시제2선거구,천영미,경기도의회의원,48,19660415,강남대학교 사회복지대학 사회복지학부 졸업,(현)제8대 경기도의회의원,45.21
157,새정치민주연합,경기도,안산시제3선거구,장동일,정당인,55,19580823,연세대학교 행정대학원 지방자치·도시행정전공 석사과정 제5학기 재학중,(현) 경기도의회의원,52.41
158,새정치민주연합,경기도,안산시제4선거구,고윤석,자영업,51,19621026,호남대학교 경제학과 졸업,(전) 안산시 로보캅순찰대 대장,46.83
159,새정치민주연합,경기도,안산시제5선거구,윤화섭,경기도 도의원,58,19550905,한양대학교 대학원 행정학과 박사과정 재학중,(현)제8대 경기도의원,52.19
160,새정치민주연합,경기도,안산시제6선거구,양근서,경기도의회 의원,46,19680128,전남대학교 일반 대학원 석사과정 정치학과 수료,(전)천정배국회의원 보좌관(4급),49.15
161,새정치민주연합,경기도,안산시제7선거구,김현삼,경기도의회 의원,47,19670220,경희사이버대학교 NGO학과 졸업,(현)경기도의회 의원,53.32
162,새정치민주연합,경기도,안산시제8선거구,원미정,경기도의원,42,19720101,수원간호전문대학교 간호과 졸업 (현:수원여자대학교),(현)경기도 의원,53.13
163,새누리당,경기도,고양시제1선거구,이재석,너멍골주유소 대표,59,19540702,한국항공대학교 일반대학원 항공운항관리학과 박사과정 수료,(현)새누리당 중앙위원회 경기도당 고양시 덕양갑 지회장,48.11
164,새정치민주연합,서울특별시,강서구제2선거구,김형식,서울시의원(현ㆍ초선),44,19700119,한신대학교 철학과 졸업,(전)박원순 서울시장후보 정책기획위원,54.15
