,정당,시도명,시군구,이름,직업,나이,생일,교육,커리어,득표율
38,자유한국당,서울특별시,동대문구다선거구,오세찬,동대문구의회 의원,61,19560824,광신대학교 사회복지상담학과 졸업,(현)제7대 동대문구의회 의원,27.69
39,더불어민주당,서울특별시,동대문구라선거구,김창규,구의회의원,54,19630802,한국외국어대학교 정치행정언론대학원 공공감사정책학과 재학(석사학위과정),(전)안규백 국회의원 사무국장,50.45
40,자유한국당,서울특별시,동대문구라선거구,전범일,안양화학공업 대표,53,19640929,경북대학교 자연과학대학 화학과 졸업,(현)자유한국당 동대문(갑) 당원협의회 이문2동 협의회장,23.07
41,더불어민주당,서울특별시,동대문구마선거구,김정수,동대문구의회의원,36,19811124,경희대학교 경영대학원 졸업(경영학 석사),(전)더불어민주당 중앙당 부대변인,53.87
42,자유한국당,서울특별시,동대문구마선거구,남궁역,(자영업) K-72 슈퍼마켓,63,19550522,경희사이버대학교 관광레저경영학과 졸업,"(전)동대문구의회5대, 6대구의원",27.96
43,더불어민주당,서울특별시,동대문구바선거구,이현주,동대문구의회 의원,62,19550912,한국방송통신대학교 행정학과 재학,(현)동대문구의회 행정기획위원장,40.8
44,더불어민주당,서울특별시,동대문구바선거구,이의안,동대문구의원,58,19590809,경희대학교 공공대학원(정책학과) 재학중,(현)동대문구의원,25.74
45,더불어민주당,서울특별시,동대문구사선거구,민경옥,경남화학고무공업사 대표,55,19630121,호원대학교 법경찰학과 재학,(현)더불어민주당 동대문(을)지역 여성위원장,36.77
46,자유한국당,서울특별시,동대문구사선거구,신복자,동대문구의회의원,64,19530618,한국방송통신대학교 생활과학과(가정복지학전공)졸업,(전)제6대 동대문구의회 전반기 운영위원장,25.41
47,더불어민주당,서울특별시,동대문구아선거구,이태인,동대문구의회 의원,61,19561124,미기재,(현)동대문구의회 의원,42.74
48,자유한국당,서울특별시,동대문구아선거구,권재혁,동대문구의회의원,54,19640217,경북산업대학교 토목공학과 졸업(현 경일대학교),(전)제19대 대통령선거 동대문을 정책개발 본부장,25.27
49,더불어민주당,서울특별시,중랑구가선거구,박열완,(주)엘림코리아 이사,47,19700710,성동기계공업고등학교(현 성동공업고등학교)졸업,(전)대통령후보 문재인 조직특보,46.79
50,자유한국당,서울특별시,중랑구가선거구,신하균,평산신씨종중 사무국장,61,19560801,문산종합고등학교 졸업,(전)제6대 중랑구의회 구의원,29.32
51,더불어민주당,서울특별시,중랑구나선거구,나은하,정당인,54,19640418,한양사이버대학교 교육공학과 1년 재학,(현)더불어민주당 중랑갑 총무국장,43.75
52,자유한국당,서울특별시,중랑구나선거구,조성연,중랑구의회의원,62,19560520,한영대학 장례지도복지과 졸업,(전)중랑문화원 사무국장,25.73
53,더불어민주당,서울특별시,중랑구다선거구,최은주,정당인,44,19740119,혜원여자고등학교 졸업,(전)서영교국회의원 비서관,41.01
54,더불어민주당,서울특별시,중랑구다선거구,조희종,정당인,62,19551123,서일대학교 사회복지과졸업,(전)중랑구의회 부의장,25.95
55,자유한국당,서울특별시,중랑구다선거구,서상혁,씨티빌딩 청년창업지원본부 대표,40,19771227,한국항공대학교 경영학과 졸업,(전)한국씨티은행,17.53
56,더불어민주당,서울특별시,중랑구라선거구,이병우,(주)BK에너지 기획이사,48,19690927,호남신학대학 신학과 졸업,(전)국회부의장실 기획비서관(4급),41.31
57,자유한국당,서울특별시,중랑구라선거구,장신자,중랑구의회의원,55,19620622,청운대학교 철도행정토목학과 졸업,(전)서울도시철도공사 사외이사,24.99
58,더불어민주당,서울특별시,중랑구마선거구,임익모,사단법인 지구환경해양보호연대 사무총장,50,19670706,숭실사이버대학교 노인복지학과 재학중,(전)국회의원 박홍근 6급비서,59.76
59,자유한국당,서울특별시,중랑구마선거구,김영숙,중랑구의회의원,64,19530902,국민대학교 행정대학원 사회복지학 석사,(전)중랑구 중화동 중화한신아파트 부녀회장,26.34
60,더불어민주당,서울특별시,중랑구바선거구,은승희,중랑구의회의원,52,19650828,우석대학교 가정학과 졸업,(전)태인고등학교 교사,58.89
61,자유한국당,서울특별시,중랑구바선거구,왕보현,중랑구의회의원,59,19590527,한국성서대학교 성서학과 졸업,(전)중랑직업전문학교 이사장,29.36
62,더불어민주당,서울특별시,중랑구사선거구,최경보,정당인,62,19560112,목포덕인고등학교 졸업,(전)박홍근 국회의원 4급 보좌관,56.93
63,자유한국당,서울특별시,중랑구사선거구,김진영,중랑구의회의원,69,19481116,서일대학 사회복지과 졸업,(전)한나라당 중랑을 사무국장,29.23
64,더불어민주당,서울특별시,성북구가선거구,임태근,정당인,65,19521108,미기재,(전) 제7대 성북구의회 전반기 의장,55.64
65,자유한국당,서울특별시,성북구가선거구,한건희,정당인,34,19840106,중국 루쉰미술대학교 사진촬영학과 문학사 졸업(2003년9월~2011년07월),(현)자유한국당 성북(갑)청년위원장,22.84
66,더불어민주당,서울특별시,성북구나선거구,한신,정당인,49,19690108,국민대학교 행정관리학과 2학년 제적(2016. 3~2017.9),(전)성북구청장 비서실장,40.32
67,더불어민주당,서울특별시,성북구나선거구,안향자,정당인,54,19640408,고등학교 졸업학력 검정고시 취득,(전) 성북교육문화사랑시민모임 공동대표,20.44
68,자유한국당,서울특별시,성북구나선거구,노원정,정당인,47,19710201,강원대학교 교육대학원 음악교육전공 졸업 (교육학석사),(전)영훈초등학교 오케스트라 강사,18.92
69,더불어민주당,서울특별시,성북구다선거구,양순임,정당인,56,19620407,미기재,(현) 더불어민주당 서울시당 성북 갑 정릉4동 여성회장,40.63
70,더불어민주당,서울특별시,성북구다선거구,이광남,성북구의회의원,67,19500908,한성대학교 행정대학원 사회복지학과 졸업(사회복지학석사),"(전)정릉3동 주민자치위원장(2,3,5,6기)",22.39
71,자유한국당,서울특별시,성북구다선거구,임현주,정당인,48,19690713,고려사이버대학교 사회복지학과 재학중,(현)서울특별시 육상연맹이사,20.67
72,더불어민주당,서울특별시,성북구라선거구,윤정자,정당인,64,19540528,미기재,(전)제6대 성북구의회 의원,29.23
73,더불어민주당,서울특별시,성북구라선거구,김우섭,참좋은콘텐츠 대표,42,19760308,성균관대학교 일반대학원 공연예술협동과정 석사수료,(현)성북문화재단 이사,36.72
74,더불어민주당,서울특별시,성북구마선거구,오중균,성북구의회의원,57,19600928,학점인정 등에 관한 법률의 규정에 의한 한양대학교 사회교육원 행정학사과정 이수 중,(현)성북구의회 의원,61.99
75,자유한국당,서울특별시,성북구마선거구,김오식,정당인,51,19670603,단국대학교 대학원 행정학과 석사과정 수료 1990.02.23~1992.02.21,(현)(주)이오플러스 대표이사,21.89
76,더불어민주당,서울특별시,성북구바선거구,이인순,성북구의회의원,56,19611120,한성대학교 교육대학원 유아교육전공 교육학석사졸업,(전)목자어린이집 원장,41.14
77,더불어민주당,서울특별시,성북구바선거구,김세운,연구원,47,19701019,건국대학교 일반대학원 건축공학과 박사졸업(공학박사),(전)월곡동마을계획단 교육환경분과위원장,24.84
78,자유한국당,서울특별시,성북구바선거구,박학동,성북구의회의원,64,19530626,한국방송통신대학교 행정학과1학년제적,(현)성북구의회의원,21.9
79,더불어민주당,서울특별시,성북구사선거구,김일영,성북구의회의원,62,19550916,한성대학교 행정대학원 사회복지학(석사) 졸업,(현) 제7대 성북구의회 의원,58.66
80,자유한국당,서울특별시,성북구사선거구,진선아,성북구의회의원,51,19661008,서울사이버대학교 사회복지학과 졸업,(전)성북소방서 의용소방대 여성본대 부대장,29.18
81,더불어민주당,서울특별시,성북구아선거구,이호건,고려승객 대표이사,38,19800331,한성대학교 부동산경영학과 졸업,(현) 국회의원 기동민 정책특별보좌관,55.62
82,자유한국당,서울특별시,성북구아선거구,정기혁,정당인,44,19740404,한밭대학교 건설환경조형대학 공업디자인학과 졸업,(현)자유한국당 성북(을) 당협 청년위원장,25.43
83,더불어민주당,서울특별시,강북구가선거구,김명희,사단법인마을 이사,43,19750114,한국방송통신대학교 행정학과 졸업,(전)서울시 마을공동체종합지원센터 팀장,38.12
84,더불어민주당,서울특별시,강북구가선거구,김영준,강북구의회의원,61,19561123,영진사이버대학 특수재활학과 졸업,(현)제7대 강북구의회의원,25.89
85,자유한국당,서울특별시,강북구가선거구,유인애,정당인,58,19600201,서울사이버대학교 사회복지학부 졸업,(전)강북구 통장 연합회부회장,26.63
86,더불어민주당,서울특별시,강북구나선거구,최재성,강북희망나눔연대 사회복지사 대표,38,19791019,국민대학교 법무대학원 졸업(법학석사),(전)더불어민주당 강북(갑) 지역위원회 사무차장,37.07
87,더불어민주당,서울특별시,강북구나선거구,이백균,강북구의회의원,54,19630817,단국대학교 행정법무대학원 사회복지학과 석사졸업,(현)강북구의회의원,21.93
88,자유한국당,서울특별시,강북구나선거구,조윤섭,정당인,53,19650306,미기재,(현)자유한국당 대외협력위 강북갑지회장,22.22
89,더불어민주당,서울특별시,강북구다선거구,서승목,정당인,37,19810401,중앙대학교 외국어대학 독어학과 수료,(전)문재인 대통령후보 청년특보,43.2
90,더불어민주당,서울특별시,강북구다선거구,이용균,강북구의회의원,47,19701003,한국외국어대학교 대학원 무역학과 졸업(경영학석사),(현)강북구의회의원,24.67
91,자유한국당,서울특별시,강북구다선거구,이정식,대창자동차공업사 대표,56,19620610,광운대학교 상담복지정책대학원 졸업 (사회복지학 석사),(전)강북구생활체육회장,19.63
92,더불어민주당,서울특별시,강북구라선거구,허광행,고향산천 대표,39,19781022,성균관대학교 국정전문대학원 행정학과 석사 4학기 재학중,(전)문재인 대통령후보 아동보육안전특위 위원장,28.32
93,더불어민주당,서울특별시,강북구라선거구,최치효,통신업 대표이사,55,19630213,경희사이버대학교 사회복지학부 재학중,(현)더불어민주당 강북을 지역위원회 부위원장,20.1
94,무소속,서울특별시,강북구라선거구,구본승,강북구의회 복지건설위원회 위원,43,19741225,단국대학교 법과대학 법학과 졸업,(전)강북혁신교육지구운영협의회 위원,21.63
95,더불어민주당,서울특별시,도봉구가선거구,이영숙,도봉구의회 의원,50,19670927,한양대학교 국어국문학과 졸업,(현) 도봉구의회의원,37.11
96,더불어민주당,서울특별시,도봉구가선거구,강철웅,도봉구의회의원,44,19730920,성균관대학교 사회복지대학원 졸업(사회복지학 석사),(현) 김근태 재단 운영이사,21.89
97,자유한국당,서울특별시,도봉구가선거구,이경숙,도봉구의회 의원,63,19541112,영남대학교 사범대학 회화과 졸업,(전) 경남 성산중학교 교사,15.42
98,더불어민주당,서울특별시,도봉구나선거구,김기순,정당인,61,19560725,한국방송통신대학교 법학과 졸업,(현)민주평화통일자문회의 자문위원,30.85
99,더불어민주당,서울특별시,도봉구나선거구,박진식,도봉구의회의원,61,19561011,신흥대학교 행정학과 졸업(현 신한대학교),(전) 제19대 인재근 국회의원 사무국장,25.59
100,자유한국당,서울특별시,도봉구나선거구,홍국표,도봉구의회의원,66,19520106,디지털 서울문화예술대학교 실버문화경영학과 졸업,(현) 민주평화통일자문위원회 위원,18
101,더불어민주당,서울특별시,도봉구다선거구,유기훈,도봉구의회의원,47,19701230,성공회신학대학 사회복지학과 졸업(현 성공회대학교),(현) 제7대 도봉구의회의원,42.5
102,자유한국당,서울특별시,도봉구다선거구,고금숙,정당인,59,19590409,한성대학교 행정대학원 졸업 (사회복지학 석사),(현) 자유한국당 도봉을 당원협의회 여성지회장,24.53
103,더불어민주당,서울특별시,도봉구라선거구,이성희,도봉구의회의원,58,19590710,경희대학교 스포츠경영학과 졸업,(현) 도봉구의회의원,54.61
104,자유한국당,서울특별시,도봉구라선거구,이은림,도봉구의회의원,35,19821024,학점인정등에 관한 법률에 따른 경희대학교 행정학사 학위취득,(현) 도봉구 배드민턴협회 상임이사,27.64
105,더불어민주당,서울특별시,도봉구마선거구,이태용,도봉구의회의원,59,19581023,한성대학교 부동산대학원 졸업(부동산학석사),(현) 한성대학교대학원총동문회 부회장,59.46
106,자유한국당,서울특별시,도봉구마선거구,강신만,도봉구의회의원,57,19601206,대천고등학교 졸업,(전) 도봉구의회 운영위원장,30.31
107,더불어민주당,서울특별시,노원구가선거구,차미중,정당인,45,19720819,한국방송통신대학교 행정학과 재학중,(전)국회의원 고용진 비서관(5급),36.95
108,더불어민주당,서울특별시,노원구가선거구,부준혁,운동선수,41,19760721,경기대학교 스포츠과학대학원 졸업 (체육학석사),(현)노원구 월계1동 체육회장,17.58
109,자유한국당,서울특별시,노원구가선거구,변석주,노원구의회의원,58,19600126,호원대학교 체육학사,(현)노원구의회 도시환경위원장,24.13
110,더불어민주당,서울특별시,노원구나선거구,이칠근,자영업,55,19630220,세경대학교 토목과 졸업,(전)노원구체육회 사무국장,34.31
111,더불어민주당,서울특별시,노원구나선거구,최윤남,노원구의회 의원,63,19550303,고려대학교 정책대학원 졸업(행정학석사),(현)노원구의회 의원(운영위원장),22.41
112,자유한국당,서울특별시,노원구나선거구,임시오,정당인,54,19630915,서울사이버대학교 경영학과 제적(2009.3.1.~2011.9.19.),(전)국회의원 이노근 5급 비서관(2012년5월~2016년5월),20.27
113,더불어민주당,서울특별시,노원구다선거구,강금희,정당인,57,19610602,묵호여자종합고등학교 졸업,(전)노원구 주민자치협의회 회장,36.38
114,더불어민주당,서울특별시,노원구다선거구,손영준,정당인,47,19701105,협성대학교 일반대학원 아동보육학과(아동보육전공) 박사과정수료,(전)더불어민주당 우원식 원내대표 비서,28.82
115,자유한국당,서울특별시,노원구다선거구,여운태,사회복지사,49,19680920,한양사이버대학교 사회복지학과 전공 졸업,(현)자유한국당 노원구을 당원협의회 사무국장,18.11
116,더불어민주당,서울특별시,노원구라선거구,이경철,정당인,60,19570628,건국대학교 농과대학 임학과 졸업,(전)(주)한국화장품 시판본부장,38.01
117,더불어민주당,서울특별시,노원구라선거구,이영규,정당인,52,19660313,상지전문대학 유아교육과 졸업,(전)우원식 원내대표 정책특보,19.77
118,자유한국당,서울특별시,노원구라선거구,김태권,(주)아이위드앱 대표이사,61,19560816,연세대학교 교육대학원 물리학교육전공 석사,(전)서라벌고등학교 교사,20.26
119,더불어민주당,서울특별시,노원구마선거구,서기팔,정당인,55,19620814,경민대학교 사회복지학과 졸업,(전)태성자원 대표,34.49
120,더불어민주당,서울특별시,노원구마선거구,안복동,자영업,55,19621021,미기재,(현)더불어민주당 노원병 정책실장,22.28
121,자유한국당,서울특별시,노원구마선거구,주연숙,노원구의회의원,55,19620918,고려대학교 정책대학원 도시및지방행정학 석사학위 수여예정,(현)노원구의회 의원,20.17
122,더불어민주당,서울특별시,노원구바선거구,김준성,강사,56,19620503,금오공과대학 전자공학과 졸업,(전)민주당 노원병 조직위원장,38.81
123,자유한국당,서울특별시,노원구바선거구,이한국,노원구의회 의원,47,19710301,국민대학교 정치대학원 의회·지방정치 전공 재학,(현)제7대 노원구의회 부의장,18
124,정의당,서울특별시,노원구바선거구,주희준,정당인,50,19671223,한국방송통신대학교 영어영문학과 졸업,(현)중고생무료공부방 BEEC(빅) 대표,15.41
125,더불어민주당,서울특별시,은평구가선거구,정남형,자영업,51,19660927,한국방송통신대학교 경영학과 3학년 제적(1994.03.02~2000.11.30),(현)더불어 민주당 응암1동 협의회장,42.13
126,더불어민주당,서울특별시,은평구가선거구,박용근,구의원,53,19640622,국민대학교 정치대학원(의회 지방정치전공) 졸업(정치학석사),(현)7대 은평구의회 의원,21.41
127,더불어민주당,서울특별시,은평구나선거구,송영창,동성에프에스 유한회사 대표이사,39,19780627,서경대학교 전산정보관리학과 졸업,(전)은평구 응암3동 참여예산위원회 위원장,42.04
128,더불어민주당,서울특별시,은평구나선거구,나순애,뉴탐보습학원장,54,19630816,학점인정등에 관한 법률의 규정에 의한 행정전문학사학위 취득,(현)은평구 학원연합회장,22.95
129,더불어민주당,서울특별시,은평구다선거구,정은영,대학교 사회복지상담학부 시간강사,48,19700613,고려대학교 교육대학원 체육교육전공 졸업(석사),(전)서울시교육청 전문상담사,42.46
130,더불어민주당,서울특별시,은평구다선거구,문규주,정당인,56,19610806,국민대학교 정치대학원 지방정치학과 졸업,(현)은평구의회 행정복지부위원장,24.99
131,더불어민주당,서울특별시,은평구라선거구,강용운,자영업,53,19640618,중학교검정고시,(현)더불어민주당 은평갑 홍보위원장,40.79
132,더불어민주당,서울특별시,은평구라선거구,오덕수,정당인,60,19571120,장성남중학교 졸업,(전)더불어민주당 제19대 문재인대통령후보 조직특보,16.04
133,자유한국당,서울특별시,은평구라선거구,황재원,원바이오케미칼 강북종합상사 대표,50,19670903,국민대학교 경영학전공 졸업(경영학사),"(현)자유한국당 은평갑 당협 역촌동, 신사1동 협의회장",19.49
134,더불어민주당,서울특별시,은평구마선거구,권인경,국악예술원 원장,53,19641215,백석예술학교(현 백석예술대학교) 음악과 졸업,(전)(사)한국전통민요협회 서울시 은평구지부장,55.09
135,자유한국당,서울특별시,은평구마선거구,양기열,사회복지사,32,19851024,맨체스터대학교 경영학과(회계 및 금융 전공)졸업(2009.09.21.~2012.06.08.),(전)롯데리아 구산역점 운영(점장),24.79
136,더불어민주당,서울특별시,은평구바선거구,이연옥,은평구의원,59,19580630,광주 수피아여자고등학교 졸업,(전)민주당(은평을) 수석 부위원장,45.89
137,더불어민주당,서울특별시,은평구바선거구,김진회,교보생명 설계사,47,19701106,협성대학교 예술대학원 음악학석사,(현)더불어민주당 은평을지역위원회 디지털소통위원회위원장,21.71
138,더불어민주당,서울특별시,은평구사선거구,정준호,(주)이글트래블 대표,47,19701225,경희대학교 지리학과 졸업,(전)강병원국회의원 비서,45.32
139,자유한국당,서울특별시,은평구사선거구,신봉규,TV광고제작사 대표,40,19771225,경희대학교 언론정보대학원 전략커뮤니케이션 언론학석사,(현)자유한국당 중앙위원회 총간사,18.72
140,더불어민주당,서울특별시,은평구아선거구,기노만,은평구의회의원,65,19520722,영남외국어대학 졸업(사회복지전문학사),(전)더불어민주당 은평을 사무국장,39.94
141,더불어민주당,서울특별시,은평구아선거구,조정환,은평구의원,59,19580721,영남외국어대학 사회복지과 졸업(사회복지전문학사),(현)은평구의회 7대의원,21.82
142,더불어민주당,서울특별시,서대문구가선거구,이동화,자영업,56,19611109,경기대학교 무역학과 졸업,(현)민주평화통일자문회의 서대문구협의회 지회장,34.29
143,더불어민주당,서울특별시,서대문구가선거구,김해숙,(사)인간교육실현학부모연대 상임위원,57,19601011,국민대학교 행정대학원 행정학과 졸업(행정학 석사),(전)2010년 문석진서대문구청장선거사무소 사무장,23.73
144,바른미래당,서울특별시,서대문구가선거구,주이삭,정당인,30,19880216,중앙대학교 사회복지학과 졸업,(현)바른미래당 중앙당 당직자,15.01
145,더불어민주당,서울특별시,서대문구나선거구,김덕현,정당인,55,19630215,가톨릭상지대학교 행정과 졸업,(현)더불어민주당서대문갑지역디지털소통위원장,58.49
146,자유한국당,서울특별시,서대문구나선거구,최원석,회사원,54,19640405,한세대학교 대학원 U-CityIT융합도시정책학과 졸업(공학박사),(전)주식회사 삼성전자 근무,24.34
147,더불어민주당,서울특별시,서대문구다선거구,박경희,서대문구의회의원,57,19610415,한국방송통신대학교 행정학과 졸업,"(전)고은초,신연중 운영위원장",57.92
148,자유한국당,서울특별시,서대문구다선거구,이경선,서대문구의회의원,50,19680430,연세대학교 행정대학원 졸업(행정학석사),(현)서대문구의회의원,27.49
149,더불어민주당,서울특별시,서대문구라선거구,유경선,한국자동차판매(주) 이사,58,19591210,경원대학교(현 가천대학교)경영대학원 졸업(경영학석사),(현)더불어민주당 서대문을지역위원회 사무국장,35.91
150,더불어민주당,서울특별시,서대문구라선거구,이종석,정당인,44,19730711,경원대학교(현 가천대학교) 음악대학 졸업,(전)2017서울시민참여예산위 위원,22.97
151,자유한국당,서울특별시,서대문구라선거구,홍길식,서대문구의회 의원,59,19590216,고려사이버대학교 사회복지학과 졸업,(전)서울시공무원,24.68
152,더불어민주당,서울특별시,서대문구마선거구,윤유현,정당인,57,19601005,서일대학교 일본어과 졸업,(전)서대문구 구의원(2010~2014),27.94
153,더불어민주당,서울특별시,서대문구마선거구,차승연,정당인,39,19780616,고려대학교 법무대학원 석사과정 수료,(전)박원순 서울시장후보 서대문구 공동선거대책본부장,24.74
154,정의당,서울특별시,서대문구마선거구,임한솔,정당인,37,19810410,성균관대학교 경제학/독어독문학과 졸업,(현) 정의당 서대문구 지역위원장,18.85
155,더불어민주당,서울특별시,마포구가선거구,권영숙,정당인,61,19570506,숙명여자대학교 여성인적자원개발대학원 졸업 (석사),(전)마포구청 전산정보과장,60.62
156,자유한국당,서울특별시,마포구가선거구,서종수,마포구 의원,56,19620120,서울디지털대학교 정치행정학과졸업,(전)제6대 마포구의회의원,26.3
157,더불어민주당,서울특별시,마포구나선거구,이필례,마포구의원,63,19540725,광주여자상업고등학교 졸업,(전)더불어 민주당 마포(갑) 여성위원장,46.77
158,자유한국당,서울특별시,마포구나선거구,이민석,기업인,37,19810222,경희대학교 경영대학원 경영학과 석사과정 재학중,(현)마포구 염리동 주민자치위원장,21.28
