,정당,시도명,시군구,이름,직업,나이,생일,교육,커리어,득표율
23,새천년민주당,전국,비례대표,이승희,민주당대변인,48,19560303,이화여자대학원졸업(정치학박사),청소년보호위원회 위원장,0
24,새천년민주당,전국,비례대표,김홍일,국회의원,56,19480121,경희대대학원 졸업,새천년민주당 중앙위원,0
25,열린우리당,전국,비례대표,장향숙,인권운동가,43,19610203,무,한국장애인연합공동대표,0
26,열린우리당,전국,비례대표,홍창선,한국과학기술원총장,60,19440301,펜실베니아 주립대 졸업(박사),정부출연기관장협의회장,0
27,열린우리당,전국,비례대표,김명자,정당인,59,19440713,버지니아대학 박사 졸업,환경부 장관,0
28,열린우리당,전국,비례대표,김혁규,정당인,64,19390801,부산대학교 행정학과 졸업,경상남도지사,0
29,열린우리당,전국,비례대표,이경숙,정당인,50,19530815,이화여대 대학원 사학과(석사) 졸업,한국여성단체연합상임대표,0
30,열린우리당,전국,비례대표,박찬석,경북대 교수,63,19400905,하와이대 박사졸업,경북대 총장,0
31,열린우리당,전국,비례대표,홍미영,정당인,48,19550910,이화여대 사회학과 졸업,인천시의원,0
32,열린우리당,전국,비례대표,조성태,동국대 교수,61,19421103,동국대 대학원 안보행정학과 졸업,국방부장관,0
33,열린우리당,전국,비례대표,박영선,정당인,44,19600122,서강대 언론대학원 문학석사 졸업,MBC 앵커,0
34,열린우리당,전국,비례대표,정의용,정당인,58,19460414,서울대 외교학과 졸업,ILO 의장,0
35,열린우리당,전국,비례대표,김현미,정당인,41,19621129,연세대 정치외교학과 졸업,청와대 정무2비서관,0
36,열린우리당,전국,비례대표,박명광,경희대 교수,59,19450201,사토토마스대 박사 졸업,前 경희대 부총장,0
37,열린우리당,전국,비례대표,김영주,정당인,48,19550727,서강대 경제대학원 석사 졸업,前 전국금융노련상임부위원장,0
38,열린우리당,전국,비례대표,조성래,변호사,62,19411024,서울대 사법대학원 수료,부산변호사 협회회장,0
39,열린우리당,전국,비례대표,강혜숙,청주대 교수,56,19470930,이화여대 대학원 석사졸업,청주대 무용학과 정교수,0
40,열린우리당,전국,비례대표,정덕구,정당인,55,19481101,위수콘신대 석사 졸업,산업자원부 장관,0
41,열린우리당,전국,비례대표,이은영,외국어대 교수,52,19520301,독일 튀빙겐대 법학박사 졸업,한국외국어대 법대교수,0
42,열린우리당,전국,비례대표,민병두,정당인,45,19580610,성균관대 무역학과 졸업,前 문화일보 정치부장,0
43,열린우리당,전국,비례대표,윤원호,정당인,60,19430704,진주교육대학교 졸업,부산여성단체협의회회장,0
44,열린우리당,전국,비례대표,박홍수,농업인,48,19550418,경상대 임학과 졸업,한농연 중앙회장,0
45,열린우리당,전국,비례대표,유승희,정당인,43,19600426,이화여대 대학원 기독교학과 졸업,우리당총괄 조직실장,0
46,열린우리당,전국,비례대표,장복심,약사,57,19460616,강원대 약학박사 졸업,대한여약사회 회장,0
47,열린우리당,전국,비례대표,김재홍,경기대 교수,54,19500103,서울대 정치학 박사 졸업,동아일보 정치부 논설위원,0
48,민주노동당,전국,비례대표,심상정,노동자,45,19590220,서울대학교 사범대학 역사교육과 졸업,전국금속노동조합 사무처장,0
49,민주노동당,전국,비례대표,단병호,노동자,54,19490713,포항동지상업고등학교 3년 중퇴,전노협 위원장,0
50,민주노동당,전국,비례대표,이영순,정당인,42,19620305,고려대학교 졸업,울산 전동구청장,0
51,민주노동당,전국,비례대표,천영세,정당인,60,19430820,고려대학교 사회학과 졸업,민주노동당 사무총장,0
52,민주노동당,전국,비례대표,최순영,정당인,50,19530915,미기재,민주노동당 부대표,0
53,민주노동당,전국,비례대표,강기갑,농업,50,19530607,사천농업고등학교 졸업,전국농민회총연맹부의장,0
54,민주노동당,전국,비례대표,현애자,농업,41,19621028,경희대학교 4년 중퇴,전국여성농민회총연합 제주도연합회장,0
55,민주노동당,전국,비례대표,노회찬,정당인,47,19560831,고려대학교 정치외교학과 졸업,민주노동당 사무총장,0
