,정당,시도명,시군구,이름,직업,나이,생일,교육,커리어,득표율
0,더불어민주당,서울특별시,구로구제3선거구,황규복,정당인,55,19620224,명지대학교 수학과 졸업,"(전)구로구의회 4,5,6대 3선의원(6대 후반기의장)",44.82
