,정당,시도명,시군구,이름,직업,나이,생일,교육,커리어,득표율
75,한나라당,인천광역시,남동구을,조전혁,인천대학교 경제학과 교수,47,19600714,고려대학교 경제학과 졸업,현)인천대학교 경제학과 교수,30.65
76,한나라당,인천광역시,부평구갑,조진형,정치인,65,19430214,건국대학교 경영학과 졸업,"제14,15대 국회의원",49.14
77,한나라당,인천광역시,부평구을,구본철,기업인,49,19590124,미국 사우스플로리다대 대학원졸업 전기전자공학박사('89~'94),(주)텔넷웨어 회장(현),43.51
78,한나라당,경기도,수원시장안구,박종희,정당인,47,19600506,아주대학교 공공정책대학원 행정학과 졸업,(전) 동아일보 기자,58.85
79,한나라당,경기도,수원시권선구,정미경,변호사,42,19650917,고려대학교 법학과 졸업,(전)수원지방검찰청 검사,41.24
80,한나라당,경기도,수원시팔달구,남경필,정당인(국회의원),43,19650120,"(미) 예일대  경영대학원 졸업(경영학 석사, 2년)",(전) 한나라당 대변인,64.08
81,통합민주당,경기도,수원시영통구,김진표,국회의원,60,19470504,서울대학교 법학과 졸업,(전)경제부총리,49.83
82,한나라당,경기도,성남시수정구,신영수,(사)정을심는복지회 이사장,56,19511224,서울대학교 법과대학 행정학과 졸업,(전)성남시 재개발 및 서울공항 범시민대책위원회 상임위원,38.71
83,한나라당,경기도,성남시중원구,신상진,現 국회의원(성남시중원구),51,19560628,서울대학교 의학과 졸업,전)대한의사협회 회장,42.96
84,한나라당,경기도,성남시분당구갑,고흥길,국회의원,63,19440813,서울대학교 정치학과 졸업,제16·17대 국회의원,64.73
85,한나라당,경기도,성남시분당구을,임태희,국회의원,51,19561201,서울대학교 경영학과 졸업,前대통령당선인비서실장,71.06
86,통합민주당,경기도,의정부시갑,문희상,국회의원,63,19450303,서울대학교 법학과 졸업,"14, 16, 17대 국회의원",47.5
87,통합민주당,경기도,의정부시을,강성종,국회의원,41,19660718,브리지포트대학교 졸업,제17대 국회의원,48.85
88,통합민주당,경기도,안양시만안구,이종걸,변호사,50,19570522,서울대학교 법과대학 공법학과 졸업,제16대.17대 국회의원,44.65
89,통합민주당,경기도,안양시동안구갑,이석현,국회의원,57,19510316,서울대학교 법과대학 법학과 졸업,"(전)제14대, 15대 국회의원 ",47.87
90,한나라당,경기도,안양시동안구을,심재철,국회의원,50,19580118,서울대학교 사범대학 영어교육과 졸업,(전)서울대학교 총학생회장,61.23
91,한나라당,경기도,부천시원미구갑,임해규,국회의원,48,19600307,서울대학교대학원 교육학 박사과정 수료,(현) 제17대 국회의원 (한나라당 부천원미갑),51.76
92,한나라당,경기도,부천시원미구을,이사철,법무법인 신세기 대표변호사,55,19520915,서울대학교 법과대학 법학과 졸업,(전) 제15대 국회의원 (한나라당 대변인),48.97
93,한나라당,경기도,부천시소사구,차명진,국회의원,48,19590814,서울대학교 대학원 졸업(정치학석사),(현)국회 정무위원,50.45
94,통합민주당,경기도,부천시오정구,원혜영,국회의원,56,19510927,서울대학교 사범대학 역사교육과 졸업,(주)풀무원식품 창업·경영,56.01
95,통합민주당,경기도,광명시갑,백재현,세무사 사무소 대표,56,19510704,경기대학교 무역학과 졸업,경기도의회의원,50.91
96,한나라당,경기도,광명시을,전재희,국회의원,58,19490906,영남대학교 행정학과 졸업,현 한나라당 최고위원,56.36
97,한나라당,경기도,평택시갑,원유철,정당인,45,19620926,고려대학교 정치외교학과 졸업,"제15,16대 국회의원",50.77
98,통합민주당,경기도,평택시을,정장선,국회의원,50,19580316,연세대학교 행정대학원 도시행정학 석사,제16.17대 국회의원,48.15
99,한나라당,경기도,양주시동두천시,김성수,정당인,54,19530520,고려대학교 사범대학 교육학과 졸업,제3대 경기도의회의원,49.9
100,한나라당,경기도,안산시상록구갑,이화수,한국노총 경기지역본부 의장,55,19530105,한경대학교 행정학과 4학년 재학,(전)이명박 대통령 취임준비위원회 자문위원,38.5
101,한나라당,서울특별시,종로구,박진,국회의원,51,19560916,영국 옥스퍼드대학교 정치학박사,한나라당종로구국회의원(16·17대),48.44
102,한나라당,서울특별시,중구,나경원,(現)제17대 국회의원,44,19631206,서울대 법과대학 졸업,(現)제17대 국회의원,46.07
103,한나라당,서울특별시,용산구,진영,국회의원,57,19501023,서울대학교 법과대학 법학과 졸업,한나라당 박근혜대표 최고위원 비서실장,58.04
104,한나라당,서울특별시,성동구갑,진수희,국회의원,52,19551112,미국 일리노이대학교 대학원 졸업(철학박사),제17대 국회의원,51.32
105,한나라당,서울특별시,성동구을,김동성,변호사,37,19710111,서울대학교 법학과 졸업,(전)인천지방법원 판사,51.59
106,통합민주당,인천광역시,계양구갑,신학용,정당인,56,19520121,서울대학교 정치학과 졸업,제17대 국회의원,44.57
107,통합민주당,인천광역시,계양구을,송영길,제17대 국회의원,45,19630321,연세대학교 경영학과 졸업,변호사,46.1
108,한나라당,인천광역시,서구강화군갑,이학재,정당인,43,19640819,중앙대학교 대학원 졸업(경제학 박사),인천광역시 서구청장,53.78
109,무소속,인천광역시,서구강화군을,이경재,국회의원,66,19411217,서울대학교 사회학과 졸업,(전)대통령 공보수석 겸 청와대 대변인,33.94
110,통합민주당,광주광역시,동구,박주선,변호사,58,19490723,서울대학교 법학과대학원 석사과정 2년 수료,(전)청와대 대통령 법무비서관,88.74
111,통합민주당,광주광역시,서구갑,조영택,정당인,57,19510121,한양대학교 대학원 행정학과 졸업(행정학 박사),(전)국무조정실장,79.15
112,통합민주당,광주광역시,서구을,김영진,정당인,60,19471117,강진농업고등학교 졸업,(전)농림부 장관,72.52
113,무소속,광주광역시,남구,강운태,정치인,59,19481115,서울대학교 외교학과 졸업,(전)광주광역시장,59.43
114,통합민주당,광주광역시,북구갑,강기정,현 국회의원,43,19641203,전남대학교 행정대학원 졸업,(현)국회 보건복지위원회 간사,63.28
115,통합민주당,광주광역시,북구을,김재균,정당인,55,19521017,전남대학교 정치학과 대학원졸업(정치학박사),(전)민선2기3기 광주광역시 북구청장,79.23
116,통합민주당,광주광역시,광산구갑,김동철,국회의원,52,19550630,서울대학교 법과대학 법학과 졸업,청와대 정무기획비서관,50.39
117,통합민주당,광주광역시,광산구을,이용섭,정당인,56,19510811,성균관대학교 대학원 경제학과 졸업(박사),건설교통부 장관,73.16
118,자유선진당,대전광역시,동구,임영호,정당인,52,19550515,한남대학교 일반대학원 졸업(행정학박사),제25회 행정고시 합격,49.8
119,자유선진당,대전광역시,중구,권선택,국회의원,52,19551201,대전대학교 대학원 행정학과 졸업(행정학박사),(전)대전광역시 행정.정무부시장,47.87
120,통합민주당,대전광역시,서구갑,박병석,국회의원,56,19520125,한양대학교 대학원 신문방송학과 박사과정수료,(현)국회정무위원장,41.29
121,자유선진당,대전광역시,서구을,이재선,대전광역시 생활체육협의회장,51,19561219,한남대학교 대학원 졸업(경영학 박사),(전)15·16대 국회의원,41.37
122,자유선진당,대전광역시,유성구,이상민,제17대 국회의원,50,19580122,충남대학교 법학과 졸업,(현)변호사,41.3
123,자유선진당,대전광역시,대덕구,김창수,정당인,53,19550213,서울대학교 정치학과 졸업,대전시 대덕구청장 역임(제8대),33.93
124,한나라당,울산광역시,중구,정갑윤,국회의원,57,19501108,울산대학교 산업대학원졸업(산업관리공학석사),(전)제16대 국회의원,64.85
125,한나라당,울산광역시,남구갑,최병국,국회의원,66,19420127,서울대학교 법과대학 법학과 졸업,제17대 국회의원,60.84
126,한나라당,울산광역시,남구을,김기현,정치인,49,19590221,서울대학교 법학과 졸업,(현)(사)울산종합자원봉사센터 이사장,62
127,한나라당,울산광역시,동구,안효대,정당인,52,19550727,계명대학교 경영학과 졸업, 현대중공업 근무,51.39
128,한나라당,울산광역시,북구,윤두환,국회의원,53,19550305,중앙대학교 행정대학원 졸업(행정학 석사),제16대 국회의원,46.24
129,무소속,울산광역시,울주군,강길부,국회의원,65,19420605,서울대학교 환경대학원 졸업(도시계획학 석사),(현)제17대 국회의원,48.17
130,한나라당,서울특별시,광진구갑,권택기,정당인,42,19650727,서강대학교 경영학과 졸업,이명박 대통령 당선인 비서실 정무기획2팀장,53.78
131,통합민주당,서울특별시,광진구을,추미애,변호사,49,19581023,한양대학교 법학과 졸업,"제15대, 제16대 국회의원",51.29
132,한나라당,서울특별시,동대문구갑,장광근,정당인,54,19540108,연세대학교 정치외교학과 졸업,"제14대,16대 국회의원",53.54
133,한나라당,서울특별시,동대문구을,홍준표,국회의원,53,19541205,고려대학교 법과대학 행정학과 졸업,"제15,16,17대 국회의원",56.83
134,한나라당,서울특별시,중랑구갑,유정현,정당인,40,19671024,연세대학교 언론홍보 대학원 졸업,전 SBS 아나운서,40.51
135,한나라당,서울특별시,중랑구을,진성호,정당인,45,19621126,서울대학교 경영학과 졸업,제17대 대통령선거 한나라당 중앙선대위 뉴미디어 팀장,39.54
136,한나라당,서울특별시,성북구갑,정태근,정당인,44,19640108,연세대학교 상경대학 경제학과 졸업,서울특별시 부시장(전),55.39
137,한나라당,서울특별시,성북구을,김효재,정당인,55,19520514,고려대학교 사회학과 졸업,전)조선일보 논설위원,47.26
138,한나라당,서울특별시,강북구갑,정양석,정당인,49,19581125,서강대학교 공공정책대학원졸업 (정치학석사),이명박 대통령후보 유세부단장,48.22
139,통합민주당,서울특별시,강북구을,최규식,국회의원,54,19531117,서울대학교 철학과 졸업,(전)한국일보 편집국장,43.5
140,한나라당,서울특별시,도봉구갑,신지호,사회운동가,44,19630623,일본 게이오대학 정치학 박사,자유주의연대 대표,48.05
141,친박연대,경기도,안산시상록구을,홍장표,정당인,48,19590819,한양대학교 도시대학원 재학(박사과정) ,(전)박근혜 특별보좌역,32.21
142,통합민주당,경기도,안산시단원구갑,천정배,국회의원,53,19541212,서울대학교 대학원졸업 (법학석사),제15·16·17대 국회의원,49.12
143,한나라당,경기도,안산시단원구을,박순자,국회의원,49,19581012,고려대학교 경제학과 졸업,현)한나라당 중앙여성위원장,52.18
144,한나라당,경기도,고양시덕양구갑,손범규,변호사,41,19661219,연세대학교 법과대학 법학과 졸업,전)한나라당 덕양갑 당원협의회 운영위원장,43.5
145,한나라당,경기도,고양시덕양구을,김태원,정당인,57,19510319,"연세대학교 행정대학원 졸업 (일반행정전공, 행정학 석사)",전)한나라당 고양시 덕양을당협위원장,49.04
146,한나라당,경기도,고양시일산동구,백성운,정치인,58,19490616,고려대학교 대학원 (행정학 박사),(전) 경기도 고양군수,47.07
147,한나라당,경기도,고양시일산서구,김영선,국회의원,47,19600516,서울대학교 법과대학 공법학과 졸업,(전)한나라당 대표최고위원,53.71
148,한나라당,경기도,의왕시과천시,안상수,국회의원,62,19460209,서울대학교 법학과 졸업,(현)한나라당 원내대표,60.4
149,한나라당,경기도,구리시,주광덕,변호사,47,19600726,고려대학교 법학과 졸업,(전)서울 동부지검 검사,48.71
150,통합민주당,경기도,남양주시갑,최재성,17대 남양주(갑) 국회의원,42,19650909,동국대학교 대학원 행정학과 박사과정 2학기 재학,(현)통합민주당 원내대변인,45.16
151,통합민주당,경기도,남양주시을,박기춘,국회의원,51,19560501,경희대학교 대학원 행정학과 박사과정 수료,(현)통합민주당 예산결산위원장,46.18
152,한나라당,서울특별시,도봉구을,김선동,정당인,44,19631009,고려대학교대학원 정치외교학 석사,박근혜대표 비서실 부실장,52.19
153,한나라당,서울특별시,노원구갑,현경병,한나라당 노원갑 당협위원장,45,19621105,서울대학교 행정대학원 졸업(정책학 전공),행정고시 합격(29회),41.58
154,한나라당,서울특별시,노원구을,권영진,서울디지털대학교 행정학과 교수,45,19621210,고려대학교 대학원 졸업(정치학 박사),전 서울특별시 정무부시장,49.93
155,한나라당,서울특별시,노원구병,홍정욱,기업인,38,19700314,스탠포드대학교 법과대학원 졸업,(주)헤럴드미디어 대표이사 회장,43.1
156,통합민주당,서울특별시,은평구갑,이미경,국회의원,57,19500920,이화여자대학교 대학원 정치외교학과 졸업 (정치학 석사),(현) 국회의원,45.82
157,창조한국당,서울특별시,은평구을,문국현,정당인,59,19490112,서울대학교 대학원 경영학과 졸업 (경영학 석사),창조한국당 대표,52.02
158,한나라당,서울특별시,서대문구갑,이성헌,정당인,49,19580530,성균관대학교 신문방송학과 박사졸업(언론학 박사),(전) 제16대 국회의원,51.65
159,한나라당,서울특별시,서대문구을,정두언,국회의원,51,19570306,서울대학교 무역학과 졸업,서울특별시 정무부시장(전),59.08
160,한나라당,서울특별시,마포구갑,강승규,정당인,44,19630920,서강대학교 영상대학원 광고홍보학 박사,(전)제17대 대통령직 인수위원회 부대변인,48.05
161,한나라당,서울특별시,마포구을,강용석,변호사,38,19691203,Harvard Law School 법학석사,(전)이명박 대통령 후보 중앙선대위 법률지원팀장,45.95
162,한나라당,서울특별시,양천구갑,원희룡,국회의원,44,19640214,서울대학교 법학과 졸업,검사,52.12
163,한나라당,서울특별시,양천구을,김용태,정치인,40,19680326,서울대학교 정치학과 졸업,중앙일보 기획위원,50.47
164,한나라당,서울특별시,강서구갑,구상찬,정당인,50,19570707,동국대학교 대학원 졸업,한나라당 박근혜대표 공보특보,49.59
165,한나라당,서울특별시,강서구을,김성태,사회복지사,49,19580523,한양대학교 행정대학원 졸업(행정학 석사),제17대 이명박대통령 인수위원회 상임자문위원,47.15
166,한나라당,서울특별시,구로구갑,이범래,변호사,49,19590126,경희대학교 경영대학원 세무관리학과(석사) 졸업,한나라당 서울시당 구로갑 당협위원장,46.49
167,통합민주당,서울특별시,구로구을,박영선,제17대 국회의원,48,19600122,서강대학교 언론대학원(석사) 졸업,제17대 국회의원(재정경제위원회 위원),47.31
168,한나라당,서울특별시,금천구,안형환,정당인,44,19630607,하버드대학교 공공행정대학원 졸업(석사),KBS 보도본부 외교안보데스크,43.95
169,한나라당,서울특별시,영등포구갑,전여옥,국회의원,48,19590419,서강대학교 공공정책대학원 졸업(정치학석사),제17대 국회의원,43.75
170,한나라당,서울특별시,영등포구을,권영세,국회의원,49,19590224,하버드대학교 케네디스쿨 졸업(행정학석사),(전)한나라당 최고위원,57.57
171,통합민주당,서울특별시,동작구갑,전병헌,국회의원,50,19580317,고려대 정책대학원 졸업(경제학석사),제17대 국회의원,44.87
172,한나라당,서울특별시,동작구을,정몽준,국회의원,56,19511017,서울대학교 경제학과 졸업,(현) 대한축구협회 회장,54.41
173,한나라당,서울특별시,관악구갑,김성식,정당인,49,19581216,서울대학교 경제학과 졸업,경기도정무부지사,46.72
174,통합민주당,서울특별시,관악구을,김희철,건국대학교 행정대학원 초빙교수,60,19471215,건국대학교 행정대학원졸업(행정학 박사),"민선 2,3기 구청장",46.5
175,통합민주당,경기도,오산시,안민석,제17대 국회의원,41,19660813,미국 북콜로라도 주립대학원 교육학박사 ,(전)중앙대학교 교수,47.87
176,한나라당,경기도,화성시갑,김성회,삼원토건주식회사 회장,51,19560905,경남대학교 대학원 졸업(정치학 박사),(현)한나라당 경기도당 통일안보위원장,46.31
177,한나라당,경기도,화성시을,박보환,정당인,52,19560108,건국대학교 행정대학원 수료,(전)한나라당 경기도당 사무처장,51.49
178,통합민주당,경기도,시흥시갑,백원우,국회의원,41,19660502,고려대학교 신문방송학과 졸업,(전)故제정구 국회의원 비서,49.79
179,통합민주당,경기도,시흥시을,조정식,제 17대 국회의원,44,19631225,연세대학교 행정대학원 졸업(행정학 석사),(현)제17대 국회의원,51.13
180,통합민주당,경기도,군포시,김부겸,국회의원,50,19580121,서울대학교 정치학과 졸업,17대 국회의원,50.82
181,통합민주당,경기도,하남시,문학진,국회의원,53,19541026,고려대학교 사학과 졸업,(전)17대 국회 건설교통위원,46.2
182,한나라당,경기도,파주시,황진하,국회의원,61,19460825,경남대학교 대학원(박사) 수료,(전)유엔군 사령관,58.98
183,한나라당,경기도,이천시여주군,이범관,변호사,64,19430804,연세대학교 법학과 졸업,(전)한나라당 이명박대통령후보 상임특보,33.14
184,통합민주당,경기도,용인시처인구,우제창,국회의원,44,19630425,영국 옥스포드 대학교 중국경제학 박사,연세대학교 국제학대학원 교수,39.08
185,무소속,경기도,용인시수지구,한선교,국회의원,48,19590623,성균관대학교 국가전략 대학원 졸업(정치학 석사),(전)한나라당 대변인,43.01
186,한나라당,경기도,용인시기흥구,박준선,법무법인 홍윤 대표변호사,41,19660623,서울대학교 법과대학 사법학과 졸업,한나라당 클린정치위원회 법률지원단장,47.59
187,한나라당,경기도,안성시,김학용,정당인,46,19611210,중앙대학교 경제학과 졸업,(전) 경기도의회 부의장,58.93
188,한나라당,경기도,김포시,유정복,국회의원,50,19570616,서울대학교 행정대학원 졸업 (행정학석사),(전)김포군수·시장,65.58
189,한나라당,경기도,광주시,정진섭,국회의원,55,19520416,서울대학교 법과대학 법학과 졸업,(현)제17대 국회의원(광주시),59.2
190,한나라당,경기도,포천시연천군,김영우,정당인,41,19670120,성균관대학교 국정관리대학원 박사과정 (수료),(전)YTN기자,49.68
191,한나라당,경기도,양평군가평군,정병국,국회의원,50,19580210,성균관대 대학원 정치외교학과 박사과정 졸업(정치학박사),(현)한나라당 홍보기획본부장,65.04
