,정당,시도명,시군구,이름,직업,나이,생일,교육,커리어,득표율
0,국민의힘,전국,대한민국,윤석열,정치인,61,19601218,서울대학교 대학원 졸업(법학석사),(전) 제43대 검찰총장,48.56
