,정당,시도명,시군구,이름,직업,나이,생일,교육,커리어,득표율
48,더불어민주당,경기도,광명시갑,임오경,정당인,48,19711211,한국체육대학교 대학원 졸업(이학박사),(현)더불어민주당 정책위 부의장,47.66
49,더불어민주당,경기도,광명시을,양기대,정당인,57,19621012,서울대학교 지리교육과 졸업,(전)광명시장,64.09
50,더불어민주당,경기도,평택시갑,홍기원,정당인,55,19641213,미국워싱턴대학교 대학원 졸업(1999. 9.~2001. 6. 경제학석사),(현)청와대 국가안보실 정책자문위원,50.22
51,미래통합당,경기도,평택시을,유의동,국회의원,48,19710623,미국 캘리포니아대학교 샌디에이고 대학원졸업(99.9.~01.6.태평양지역국제관계학석사),"(현)국회의원(19,20대)",47.67
52,미래통합당,경기도,동두천시연천군,김성원,제20대 국회의원(동두천시연천군),46,19731015,고려대학교 대학원 토목환경공학과 졸업 (공학박사),(전) 국회의장 정무비서관,53.61
53,더불어민주당,경기도,안산시상록구갑,전해철,국회의원,57,19620518,고려대학교 법학과 졸업,(전)노무현정부 청와대 민정수석,58.55
54,더불어민주당,경기도,안산시상록구을,김철민,정치인,63,19570215,한양대학교 산업경영디자인대학원(현 융합산업대학원) 졸업(경영학 석사),(전)민선5기 안산시장,57.77
55,더불어민주당,경기도,안산시단원구갑,고영인,신안산대학교 산업경영과 초빙교수,56,19630707,고려대학교 건축공학과 졸업,(현)더불어민주당 안산단원갑 지역위원장,55.74
56,더불어민주당,경기도,안산시단원구을,김남국,변호사,37,19821022,서울대학교 대학원 수료(법학 박사 과정),(전)참여연대 민생희망본부 실행위원,51.32
57,정의당,경기도,고양시갑,심상정,국회의원,61,19590220,서울대학교 사회교육학과 졸업 ,(현)국회의원,39.38
58,더불어민주당,경기도,고양시을,한준호,더불어민주당 정책위원회 부의장,46,19740220,가톨릭대학교 글로벌융합대학원 졸업(한류MBA 석사),(전)문재인정부 대통령비서실 국민소통수석실 행정관,52.47
59,더불어민주당,경기도,고양시병,홍정민,변호사,41,19781124,서울대학교 대학원 졸업(경제학 박사),(전)삼성경제연구소 수석연구원,54.26
60,더불어민주당,경기도,고양시정,이용우,정당인,56,19640201,서울대학교 대학원 졸업(경제학박사),(전)한국카카오은행 공동대표,53.42
61,더불어민주당,경기도,의왕시과천시,이소영,변호사,35,19850210,서울대학교 대학원 수료(법학과 석사과정),(전)대통령직속 국가기후환경회의 저감위원회 전문위원,43.38
62,더불어민주당,경기도,구리시,윤호중,국회의원,57,19630327,서울대학교 철학과 졸업,(현)제20대 구리시 국회의원,58.64
63,더불어민주당,경기도,남양주시갑,조응천,국회의원,57,19620917,서울대학교 법과대학 공법학과 졸업,(현)남양주시갑 국회의원,57.95
64,더불어민주당,경기도,남양주시을,김한정,국회의원,56,19630906,서울대학교 국제경제학과 졸업,(현)제20대 국회의원,59.08
65,더불어민주당,경기도,남양주시병,김용민,변호사,43,19760605,한국과학기술원(KAIST) 대학원 졸업 (공학석사),(전)법무부 2기 법무검찰개혁위원회 위원,50.08
66,더불어민주당,경기도,오산시,안민석,제20대 국회의원,53,19660813,"미국 노던콜로라도 대학교대학원 졸업(교육학박사, 1990.9.~1993.5)",(전)제19대 대선 문재인후보 선대위 직능본부장,56.71
67,더불어민주당,경기도,시흥시갑,문정복,정당인,53,19670110,이화여자대학교 정책과학대학원 재학중(정책과학과 석사학위과정),(전)청와대 대통령 비서실 선임행정관,51.71
68,더불어민주당,경기도,시흥시을,조정식,국회의원,56,19631225,연세대학교 행정대학원 졸업(행정학 석사),(전)제20대 국회 전반기 국토교통위원회 위원장,67.02
69,더불어민주당,경기도,군포시,이학영,국회의원,68,19520416,전남대학교 일반대학원 박사과정 수료(NGO협동과정),(현)군포시을 더불어민주당 국회의원,57.41
70,더불어민주당,경기도,하남시,최종윤,더불어민주당 하남지역위원회 위원장,54,19660227,고려대학교 노어노문학과 졸업,(전)서울특별시 정무수석 비서관,50.77
71,미래통합당,경기도,용인시갑,정찬민,정당인,61,19580516,경희대학교 테크노경영대학원 졸업(경영학석사),(전)7대 용인시장,53.14
72,더불어민주당,경기도,용인시을,김민기,국회의원,53,19660428,고려대학교 농업경제학과 졸업,(현)제19·20대 용인시을 국회의원,60.08
73,더불어민주당,경기도,용인시병,정춘숙,제20대 비례대표 국회의원,56,19640108,강남대학교 사회복지전문대학원 졸업(사회복지학 박사),(현)제20대 국회 더불어민주당 원내대변인,51.56
74,더불어민주당,경기도,용인시정,이탄희,변호사,41,19781103,"미국 하버드대학교 졸업(법학 석사과정, 2014. 08.~2015. 05., 법학 석사)",(전) 서울중앙지방법원 판사,53.46
75,더불어민주당,경기도,파주시갑,윤후덕,국회의원,63,19570109,연세대학교 경제대학원 공공발전전공 졸업(경제학석사),(현)파주시갑 재선 국회의원,60.93
76,더불어민주당,경기도,파주시을,박정,국회의원,57,19621119,서울대학교 대학원 졸업(이학석사),(현)제20대 국회의원(경기 파주시을),54.33
77,미래통합당,경기도,이천시,송석준,국회의원,56,19640310,"미국 미주리대학교 경제학과 졸업(경제학박사과정, 2002.08~2005.05 경제학박사)",(현)미래통합당 원내부대표,51.99
78,더불어민주당,경기도,안성시,이규민,정당인,51,19680510,동국대학교 국어국문학과 졸업,(전) 제20대 국회의원선거 더불어민주당 안성시 후보,51.44
79,더불어민주당,경기도,김포시갑,김주영,정당인,58,19611015,서울과학종합대학원대학교 졸업(경영학박사),(현)제21대총선 더불어민주당 공동선대위원장,52.88
80,더불어민주당,경기도,김포시을,박상혁,김포와더불어 법률사무소 대표변호사,47,19730320,한양대학교 법학과 졸업,(전)문재인정부 청와대 행정관,53.83
81,더불어민주당,경기도,화성시갑,송옥주,국회의원,54,19651220,연세대학교 행정대학원 졸업(행정학 석사),(현)국회의원,49.65
82,더불어민주당,경기도,화성시을,이원욱,국회의원,57,19630320,고려대학교 법학과 졸업,(현)20대 국회의원,64.53
83,더불어민주당,경기도,화성시병,권칠승,국회의원,54,19651118,고려대학교 경제학과 졸업,(전)노무현 대통령 청와대 행정관,64.45
84,더불어민주당,경기도,광주시갑,소병훈,국회의원,65,19540603,성균관대학교 철학과 졸업,(현)제20대 국회의원(광주시갑),56.15
85,더불어민주당,경기도,광주시을,임종성,국회의원,54,19650805,한양대학교 행정·자치대학원 졸업(사회복지학석사),(현)제20대 경기 광주시(을) 국회의원 ,56.88
86,더불어민주당,경기도,양주시,정성호,국회의원,57,19620602,서울대학교 법과대학 사법학과 졸업, (전) 국회 기획재정위원장,62.64
87,미래통합당,경기도,포천시가평군,최춘식,정당인,64,19560314,한경대학교 국제개발협력대학원 졸업(경영학 석사),(현)미래통합당 경기도당부위원장,50.25
88,미래통합당,경기도,여주시양평군,김선교,정당인,59,19600918,고려대학교 정책대학원 졸업(경제학석사),(전)양평군수 3선,54.97
89,더불어민주당,강원도,춘천시철원군화천군양구군갑,허영,정당인,50,19700329,고려대학교 정책대학원 석사과정 국제관계학과 수료,(현)더불어민주당 강원도당위원장,51.32
90,미래통합당,강원도,춘천시철원군화천군양구군을,한기호,정당인,67,19520813,육군사관학교 졸업,(전)18.19대 국회의원,52.07
91,더불어민주당,강원도,원주시갑,이광재,정당인,55,19650228,연세대학교 법과대학 법학과 졸업,(전)35대 강원도지사,48.56
92,더불어민주당,강원도,원주시을,송기헌,국회의원,56,19631002,서울대학교 법과대학 공법학과 졸업,(전)서울지방검찰청 검사,53.88
93,무소속,강원도,강릉시,권성동,국회의원,59,19600429,중앙대학교 법과대학 법학과 졸업,(전)국회법제사법위원장,40.84
94,미래통합당,강원도,동해시태백시삼척시정선군,이철규,국회의원,62,19570920,한양대학교 행정대학원 졸업(행정학석사),(현)제20대 국회의원,53.6
95,미래통합당,강원도,속초시인제군고성군양양군,이양수,국회의원,52,19670815,고려대학교 불어불문학과 졸업,(전)청와대 정무수석실 행정관,52.56
96,미래통합당,강원도,홍천군횡성군영월군평창군,유상범,변호사,53,19660604,서울대학교 법과대학 사법학과 졸업,(전) 제33대 창원지방검찰청 검사장,48.59
97,더불어민주당,충청북도,청주시상당구,정정순,정당인,62,19580119,청주대학교 대학원 행정학과 박사과정 수료,(전)충청북도 행정부지사,47.09
98,더불어민주당,충청북도,청주시서원구,이장섭,정당인,56,19630514,충북대학교 국어국문학과 졸업,(전)충청북도 정무부지사,49.86
99,더불어민주당,충청북도,청주시흥덕구,도종환,국회의원,64,19550927,충남대학교 대학원 졸업(문학박사),(현)제20대 국회의원,55.8
100,더불어민주당,충청북도,청주시청원구,변재일,국회의원,71,19480902,미국 펜실베니아대학교 대학원 정치학과 졸업(정치학 석사)(1981.9.- 1983.5.),(현)국회의원,52.99
101,미래통합당,충청북도,충주시,이종배,국회의원,62,19570530,고려대학교 법과대학 행정학과 졸업,(전) 충주시장,52.25
102,미래통합당,충청북도,제천시단양군,엄태영,정당인,62,19580122,명지대학교 대학원 정치외교학과 박사과정 수료,(전)제천시장,54.1
103,미래통합당,충청북도,보은군옥천군영동군괴산군,박덕흠,국회의원,66,19531018,한양대학교 대학원 토목공학과 졸업(공학박사),(전)대한전문건설협회 중앙회 회장,56.88
104,더불어민주당,충청북도,증평군진천군음성군,임호선,정당인,55,19640927,건국대학교 대학원 졸업(법학석사),(전)경찰청 본청 차장,50.68
105,더불어민주당,충청남도,천안시갑,문진석,단국대학교 초빙교수,58,19620212,서울과학기술대학교 에너지환경대학원 박사과정 수료,(전)충청남도지사 비서실장,49.34
106,더불어민주당,충청남도,천안시을,박완주,국회의원,53,19661110,성균관대학교 한국철학과 졸업,(현)천안시을 국회의원,58.83
107,더불어민주당,충청남도,천안시병,이정문,변호사,47,19730105,한양대학교 법과대학 법학과 졸업,(현)천안시 고문변호사,48.01
108,미래통합당,충청남도,공주시부여군청양군,정진석,제20대 국회의원,59,19600904,고려대학교 정치외교학과 졸업,(전)새누리당 원내대표,48.65
109,미래통합당,충청남도,보령시서천군,김태흠,국회의원,57,19630111,서강대학교 공공정책대학원 사회복지정책학과 졸업(행정학석사),(현)제20대 국회의원,50.86
110,미래통합당,충청남도,아산시갑,이명수,국회의원,65,19550211,성균관대학교 대학원 행정학과 졸업(행정학박사),(전)국회 보건복지위원회 위원장,49.82
111,더불어민주당,충청남도,아산시을,강훈식,국회의원,46,19731024,건국대학교 경영정보학과 졸업,(현)제20대 국회의원,59.71
112,미래통합당,충청남도,서산시태안군,성일종,서산·태안 국회의원,57,19630319,광운대학교 대학원 환경공학과 졸업(공학박사),(현)미래통합당 원내대변인,52.69
113,더불어민주당,충청남도,논산시계룡시금산군,김종민,국회의원,55,19640512,서울대학교 인문대학 국어국문학과 졸업,(전)청와대 대변인,51.01
114,더불어민주당,충청남도,당진시,어기구,제20대 국회의원,57,19630110,"오스트리아 빈 경제대학교 졸업(사회경제학 박사, 2000.5 ~ 2002.2)",(전)더불어민주당 원내부대표,47.66
115,미래통합당,충청남도,홍성군예산군,홍문표,국회의원,72,19471005,한양대학교행정대학원 사회복지학과 졸업(행정학 석사),(전)국회예산결산특별위원회 위원장,53.95
116,더불어민주당,전라북도,전주시갑,김윤덕,정당인,53,19660523,전북대학교 상과대학 회계학과 졸업,(전) 문재인대통령후보 전북공동상임선대위원장,73.57
117,더불어민주당,전라북도,전주시을,이상직,정당인,57,19630130,고려대학교 경영대학원 졸업(경영학 석사),(전) 중소벤처기업진흥공단 이사장,62.54
118,더불어민주당,전라북도,전주시병,김성주,정당인,56,19640410,서울대학교 인문대학 국사학과 졸업,(전)국민연금공단 이사장,66.65
119,더불어민주당,전라북도,군산시,신영대,정당인,52,19680115,전북대학교 대학원 경영학과 박사과정 수료,(전)노무현 대통령비서실 청와대 행정관,59.24
120,더불어민주당,전라북도,익산시갑,김수흥,정당인,58,19610429,성균관대학교 국정관리대학원 행정학과 졸업 (행정학박사),(전)국회사무처 사무차장,79.63
121,더불어민주당,전라북도,익산시을,한병도,정당인,52,19671207,원광대학교 신문방송학과 졸업,(전)문재인정부 대통령 비서실 정무수석비서관,72.59
122,더불어민주당,전라북도,정읍시고창군,윤준병,정당인,59,19610303,서울대학교 독어독문학과 졸업(경제학 부전공),(전)서울시 행정1부시장,69.78
123,무소속,전라북도,남원시임실군순창군,이용호,국회의원,60,19600320,서울대학교 산업공학과 졸업,(현)국회의원,49.49
124,더불어민주당,전라북도,김제시부안군,이원택,정당인,50,19700125,전북대학교 화학공업공학과 졸업,(전) 문재인대통령 비서실  행정관,66.68
125,더불어민주당,전라북도,완주군진안군무주군장수군,안호영,국회의원,54,19651011,연세대학교 법과대학 법학과 졸업,(현) 제20대 국회의원,56.89
126,더불어민주당,전라남도,목포시,김원이,정당인,51,19681111,성균관대학교 인문대학 사학과 졸업,(전)서울특별시 정무부시장,48.76
127,더불어민주당,전라남도,여수시갑,주철현,변호사,61,19590312,성균관대학교 법학과 졸업,(전)여수시장,64.44
128,더불어민주당,전라남도,여수시을,김회재,변호사,57,19621124,연세대학교 법과대학 법학과 졸업,(전)광주지방검찰청 검사장,71.58
129,더불어민주당,전라남도,순천시광양시곡성군구례군갑,소병철,순천대학교 석좌교수,62,19580215,서울대학교 법과대학 법학과 졸업,(전)고등검사장,58.56
130,더불어민주당,전라남도,순천시광양시곡성군구례군을,서동용,변호사,55,19640902,연세대학교 행정학과 졸업,(현)민주사회를 위한 변호사회(민변)변호사,64.75
131,더불어민주당,전라남도,나주시화순군,신정훈,정당인,55,19641206,고려대학교 정경대학 신문방송학과 졸업,(전)더불어민주당 국회의원,78.8
132,더불어민주당,전라남도,담양군함평군영광군장성군,이개호,국회의원,60,19590623,전남대학교 상과대학 경영학과 졸업,(현)더불어민주당 국회의원,81.95
133,더불어민주당,전라남도,고흥군보성군장흥군강진군,김승남,정당인,53,19661006,"전남대학교 행정대학원 졸업(행정학석사, 지방자치전공)",(현)더불어민주당 고흥보성장흥강진 지역위원장,62.81
134,더불어민주당,전라남도,해남군완도군진도군,윤재갑,정당인,65,19550210,경남대학교 경영대학원 졸업(경영학 석사),(현)더불어민주당 전남도당 해남·완도·진도 지역위원장,67.5
135,더불어민주당,전라남도,영암군무안군신안군,서삼석,국회의원,60,19590803,전남대학교 일반대학원 졸업 (NGO학 박사),(전)민선 3·4·5기 무안군수,76.96
136,미래통합당,경상북도,포항시북구,김정재,국회의원,54,19660215,프랭클린피어스법과 대학원 졸업(J.D 2001.8.~2004.5.),(현)제20대 국회의원(포항시북구/미래통합당),64.78
137,미래통합당,경상북도,포항시남구울릉군,김병욱,정당인,42,19770430,연세대학교 행정대학원(지방자치·도시행정전공) 졸업 (행정학석사),(전)국회의원 보좌관,55.83
138,미래통합당,경상북도,경주시,김석기,국회의원,65,19540806,동국대학교 행정대학원 공안행정학과 경찰행정전공 행정학석사,(전) 한국공항공사 사장,52.67
139,미래통합당,경상북도,김천시,송언석,국회의원,56,19630516,뉴욕주립대학교 버팔로 경제학박사(1994.8월~2001.6월),(전)기획재정부 2차관,74.52
140,미래통합당,경상북도,안동시예천군,김형동,변호사,45,19750325,서울대학교 사회과학대학 언론정보학과 졸업,(현)법무법인 중앙법률원 대표 변호사,47.1
141,미래통합당,경상북도,구미시갑,구자근,기업인,52,19671009,동국대학교 대학원 법학과 졸업(법학석사),(현)(주)태웅 사장 / CEO,65.57
142,미래통합당,경상북도,구미시을,김영식,교수,60,19590718,Pennsylvania State Univ. 대학원 기계공학과 졸업[공학박사](1988.09~1992.12),(전)금오공과대학교 총장,56.43
143,미래통합당,경상북도,영주시영양군봉화군울진군,박형수,변호사,54,19651020,서울대학교 사법학과 졸업,(전)대구지방검찰청 부장검사,55.83
144,미래통합당,경상북도,영천시청도군,이만희,제20대 국회의원(영천시청도군/미래통합당),56,19631211,고려대학교 정책대학원 졸업(행정학 석사),(현)제20대 국회 미래통합당 원내대변인,64.63
145,미래통합당,경상북도,상주시문경시,임이자,국회의원,56,19640305,고려대학교 노동대학원 법학석사(노동법),(현)국회의원,64.8
146,미래통합당,경상북도,경산시,윤두현,정당인,58,19610512,경북대학교 인문대학 영어영문학과 졸업,(전)대통령비서실 홍보수석 비서관,63.75
147,미래통합당,경상북도,군위군의성군청송군영덕군,김희국,정당인,61,19581020,광운대학교 대학원 법학과 졸업(법학 박사),(전)국토해양부 제2차관,79.3
148,미래통합당,경상북도,고령군성주군칠곡군,정희용,정당인,43,19761001,경북대학교 대학원 정치학과 졸업,(현)미래통합당 고령군성주군칠곡군 당원협의회 조직위원장,62.71
149,미래통합당,경상남도,창원시의창구,박완수,국회의원,64,19550810,경남대학교 대학원 행정학과 졸업(행정학박사),"(전) 민선3.4기 창원시장,초대통합 창원시장",59.04
150,미래통합당,경상남도,창원시성산구,강기윤,정당인,59,19600604,창원대학교 대학원 졸업(행정학 박사),(전)19대 국회의원,47.3
151,미래통합당,경상남도,창원시마산합포구,최형두,정당인,57,19621023,하버드대학교 케네디 행정대학원 행정학 석사 졸업(2001. 7. ~ 2002. 6.),(전)국회 대변인,62.96
152,미래통합당,경상남도,창원시마산회원구,윤한홍,국회의원,57,19621101,서울대학교 행정대학원 졸업(행정학석사),(전)경상남도 행정부지사,56.42
153,미래통합당,경상남도,창원시진해구,이달곤,서울대학교 명예교수,66,19530911,하버드대학교 정책학박사(1985.9.1~1987.6.30),(전)행정안전부 장관,50.22
154,미래통합당,경상남도,진주시갑,박대출,국회의원,59,19610318,연세대학교 행정대학원 외교안보전공 석사 과정 졸업,(현)국회의원,54.75
155,미래통합당,경상남도,진주시을,강민국,정당인,49,19710303,경남대학교 대학원 법학과 졸업(법학박사),(전)경상남도 정무보좌역,59.02
156,미래통합당,경상남도,통영시고성군,정점식,국회의원,54,19650715,서울대학교 대학원 법학과 졸업(법학석사),(현)경남 통영시고성군 국회의원,58.34
157,미래통합당,경상남도,사천시남해군하동군,하영제,정당인,66,19540225,동국대학교 대학원 행정학과 졸업(행정학 박사),(전)농림수산식품부 제2차관,59.59
158,더불어민주당,경상남도,김해시갑,민홍철,정당인,58,19610418,부산대학교 대학원 법학과 졸업(법학석사),(현)제20대 더불어민주당 국회의원,51.06
159,더불어민주당,경상남도,김해시을,김정호,국회의원,59,19600618,부산대학교 경제학과 졸업,(현)국회의원,49.67
160,미래통합당,경상남도,밀양시의령군함안군창녕군,조해진,정당인,56,19630804,서울대학교 대학원 졸업(법학 석사),"(전)18, 19대 국회의원",68
161,미래통합당,경상남도,거제시,서일준,정당인,54,19650510,서울시립대학교 일반대학원 행정학과 졸업(행정학 박사),(전)거제시 부시장,50.89
162,미래통합당,경상남도,양산시갑,윤영석,국회의원,55,19641007,"듀크대학교 대학원 (국제발전정책학 전공)졸업, (문학석사,2002.7~2004.5)",(현)국회의원,56.99
163,더불어민주당,경상남도,양산시을,김두관,국회의원,61,19590410,동아대학교 정치외교학과 졸업,(전)제5대 행정자치부 장관,48.94
164,무소속,경상남도,산청군함양군거창군합천군,김태호,정치인,57,19620821,서울대학교 대학원 졸업(교육학박사),(전)제32·제33대 경상남도도지사,42.59
165,더불어민주당,제주특별자치도,제주시갑,송재호,정당인,59,19601220,경기대학교 대학원 졸업(경영학 박사),(전)대통령직속 국가균형발전위원회 위원장,48.7
166,더불어민주당,제주특별자치도,제주시을,오영훈,제20대 더불어민주당 제주시을 국회의원,51,19681214,제주대학교 경영대학원 졸업(경영학석사),(전)더불어민주당 원내대변인,55.35
167,더불어민주당,제주특별자치도,서귀포시,위성곤,국회의원,52,19680120,제주대학교 농과대학 졸업,(현) 제20대 국회의원,55.48
168,더불어민주당,서울특별시,종로구,이낙연,정당인,67,19521220,서울대학교 법과대학 법학과 졸업,(현)민주당 코로나19국난극복위원장,58.38
169,더불어민주당,서울특별시,중구성동구갑,홍익표,정치인,52,19671120,한양대학교 대학원 정치외교학과 졸업(정치학박사),(현)국회의원(제19대.20대),54.25
170,더불어민주당,서울특별시,중구성동구을,박성준,정당인,50,19690423,성균관대학교 정치외교학과 정치학 박사,(전) JTBC 아나운서,51.96
171,미래통합당,서울특별시,용산구,권영세,변호사,61,19590224,하버드대학교 케네디스쿨 졸업 (행정학석사 2000.7~2001.6),(전) 주중국대한민국 대사,47.8
172,더불어민주당,서울특별시,광진구갑,전혜숙,국회의원,64,19550505,성균관대학교 임상약학대학원 약학석사(사회약학),(현) 제20대 광진구갑 국회의원,53.68
